,Link,Comuna,Camas,Baños,Capacidad,Habitaciones,Precio,Nota,Nnota,Descripción,Titulo1,Titulo2,Servicios,Anfitrion,Registro,Ubides,Ubicacion,Tipo
10,https://www.airbnb.cl/rooms/50421337?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-23&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['5 camas'],['2 baños'],['6 huéspedes'],['3 habitaciones'],['\xa0'],['4.47 ·'],['53 reseñas'],"['Hermoso y amplio departamento, con una magnífica vista al mar, desde el piso 20. piscina y quinchos. 3 dormitorios, 2 baños, mallas de protección en las ventanas, cocina americana, wifi y smart tv. ', '⚠️ IMPORTANTE: Solo hay un estacionamiento disponible, si necesitan uno adicional debe consultar disponibilidad con un costo extra. Los huéspedes deben traer sus toallas. No se entrega factura del servicio.', 'El espacio es privado y los huéspedes pueden usarlo completamente']",['Depto vista al mar y piscina. 6 personas'],['Vivienda rentada entero - Anfitrión:\xa0Marianne'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Marianne'],['Se registró en julio de 2017'],"['A pasos de Casino Enjoy, en el epicentro de la playa']","['https://maps.google.com/maps?ll=-29.94587,-71.28751&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
11,https://www.airbnb.cl/rooms/777790755998345566?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000,"['Coquimbo, Chile']",['2 camas'],['1 baño'],['3 huéspedes'],['1 habitación'],"['$46,200\xa0CLP\xa0']",['5.0 ·'],['3 reseñas'],"['Relájate con  tu familia en este tranquilo lugar que no olvidaras .', ' Disfruta de un café en  el balcón, te sorprenderá su maravillosa vista  de la bahía de Coquimbo, su entorno entre dos playas, parque y plaza.  Frente a un paisaje urbano con todos los servicios disponibles, te sorprenderá  la azotea , una piscina panorámica que ofrece  una vista espectacular de 360° un mirador  fascinante del atardecer.  Te invitamos a vivir una experiencia en un cómodo departamento equipado totalmente para ti.']","['Atardecer, cielo, tierra y mar']",['Vivienda rentada entero - Anfitrión:\xa0Luis'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Luis'],['Se registró en octubre de 2022'],"['El sector tiene vida de barrio ,con áreas verdes y nuevos centros comerciales y de servicios, su ubicación esta en una céntrica Avenida cercana a ejes vitales de la ciudad .  A pasos de las principales playas  que la rodean,  cerca del Hospital, Clínicas o Centros Médicos, Edificios Públicos y municipales,  centros comerciales  Mall y tiendas, a minutos de  centros culturales y turísticos,  cerca del puerto, donde puede degustar la gastronomía  Marina,  tanto en los restaurantes del  Puerto como zona de pescadores de  Peñuelas y Zona de Guayacan, en el puerto puede dar paseos en Lancha mar con temáticas Piratas entre otros., Puede visitar el Valle de Elqui, y las famosas playas de Tongoy ,  Guanaqueros , Totoralillo , Las  Tacas en el sur de Coquimbo, Puntas Choros,  entre otros panoramas nocturnos Discoteque y Casino de Juegos  de Coquimbo, puede visitar La Cruz del Tercer Milenio, privilegiada vista de la Zona y Centro Cultural  y la Mezquita otro Centro Cultural y  mucho más, su gente Amable y calida cariñosa, ,  recomendable para vacacionar con familia con hijo (a).']","['https://maps.google.com/maps?ll=-29.9654,-71.3358&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
12,https://www.airbnb.cl/rooms/15454382?adults=1&children=0&infants=0&pets=0&check_in=2023-03-07&check_out=2023-03-12&previous_page_section_name=1000,"['La Serena, Región de Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$38,691\xa0CLP\xa0']",['4.60 ·'],['116 reseñas'],"['Espectacular departamento para 2 personas, equipado con cama king  y living - cocina completamente equipada.  Se encuentra en primera línea frente al mar. Es recomendable para parejas.', 'Es un departamento ideal para los que buscan distraerse en la playa y pasear por la avenida del mar, gran conectividad con el centro de la ciudad, cercano a malls, supermercados, pub, etc.', 'El departamento posee WIFI, TV cable no está incluido.', 'Estacionamiento Privado Cubierto']",['Departamento Vista Espectacular!'],['Condo entero - Anfitrión:\xa0Pablo'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Pablo'],['Se registró en octubre de 2016'],[],"['https://maps.google.com/maps?ll=-29.9051,-71.2731&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
13,https://www.airbnb.cl/rooms/46881707?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
14,https://www.airbnb.cl/rooms/816481996494978706?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000,"['Elqui, Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$34,484\xa0CLP\xa0']",[],[],"['Relájate cerca del mar! El departamento tiene todo lo necesario para una escapada. Hay mucho comercio cerca, incluyendo el casino Enjoy Coquimbo.']",['Acogedor dpto cerca del mar'],['Vivienda rentada entero - Anfitrión:\xa0Vivi'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Vivi'],['Se registró en septiembre de 2017'],[],"['https://maps.google.com/maps?ll=-29.949,-71.2883&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
15,https://www.airbnb.cl/rooms/52274755?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['1 cama'],['1 baño compartido'],['1 huésped'],['1 habitación'],"['$15,018\xa0CLP\xa0']",['5.0 ·'],['14 reseñas'],"['Tranquilo departamento de buena calidad y económico, cuenta con TV, WiFi, baño compartido, cocina compartida, lavadora secadora, y pequeña estufa, Cómodo balcón,', 'Tv con Netflix, hbomax y cable por app Movistar TV', 'Es un departamento con una habitación disponible para hospedarse, también tengo una mascota un pequeño perro chihuahua muy tranquilo y cariñoso.', ' Yo tambien vivo en el departamento.']","['Habitación para una persona, en zona norte.']",['Habitación privada en condo - Anfitrión:\xa0Cristian'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Cristian'],['Se registró en septiembre de 2018'],"['Es de fácil acceso al centro de la ciudad, la playa y es un sector muy tranquilo para descansar y relajarse']","['https://maps.google.com/maps?ll=-29.89004,-71.25106&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
16,https://www.airbnb.cl/rooms/807992752132091201?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-26&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$48,000\xa0CLP\xa0']",[],[],"['Disfruta de este alojamiento tranquilo y céntrico. Cuenta con conserjería, acceso a piscina, pequeño balcón, estacionamiento, tv cable y a menos de 5 minutos de la playa. ¡Precio de ocasión por lanzamiento de verano!']",['Departamento completo c/ piscina'],['Vivienda rentada entero - Anfitrión:\xa0Douglas'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Douglas'],['Se registró en marzo de 2017'],[],"['https://maps.google.com/maps?ll=-29.8998,-71.2633&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
17,https://www.airbnb.cl/rooms/26841678?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000,"['La Serena, Región de Coquimbo, Chile']",['4 camas'],['1 baño'],['5 huéspedes'],['2 habitaciones'],"['$100,000\xa0CLP\xa0']",[],[],"['Depto 2 dormitorios para 5 personas en complejo turistico laguna del mar. Cuenta on wifi, tv satelital ademas estacionamiento. el uso de kayak es gratis al igual que la cancha de tenis. el complejo cuenta con minimarket y cafeterias. Hay 6 pisicinas y la laguna solo es navegable.']",['Laguna del Mar - Central de Arriendo'],['Vivienda rentada entero - Anfitrión:\xa0Felipe'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Felipe'],['Se registró en abril de 2017'],[],"['https://maps.google.com/maps?ll=-29.89909,-71.26963&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
18,https://www.airbnb.cl/rooms/787771563935064791?adults=1&children=0&infants=0&pets=0&check_in=2023-02-03&check_out=2023-02-08&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['1 cama'],"['1,5 baños']",['1 huésped'],['1 habitación'],"['$27,351\xa0CLP\xa0']",['5.0 ·'],['3 reseñas'],"['Hola.!! Soy Paula, y quiero darte la bienvenida para ser parte de tu linda experiencia de viaje en la tranquilidad de ésta bella ciudad. Además gozarás de una excelente ubicación, a minutos de la playa (Faro monumental), restaurantes, supermercado, bancos, terminal de buses, cine, mall plaza, etc.']",['Habitación Delfín. Paz y cerca del mar.'],['Habitación privada en vivienda rentada - Anfitrión:\xa0Paula'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Paula'],['Se registró en diciembre de 2022'],"['Lindo departamento ubicado en un bello condominio que cuenta con quincho, 2 piscinas, áreas verdes y seguridad las 24 hrs. Además está ubicado a 5 minutos de la playa (faro monumental), del mall Puertas del mar, terminal de buses y mall plaza.']","['https://maps.google.com/maps?ll=-29.90776,-71.26247&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
19,https://www.airbnb.cl/rooms/785075529491755816?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-26&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['2 camas'],['1 baño'],['3 huéspedes'],['1 habitación'],"['$40,866\xa0CLP\xa0']",[],[],"['Departamento completo en excelente ubicación a pasos del la playa y mall puertas del mar. A minutos de universidades,Bibliotecas y buena conectividad al centro de la ciudad. Cerca de puntos estratégicos de comercio y turismo local,gasolineras y la Av. Del mar']",['Depto. en excelente ubicación'],['Vivienda rentada entero - Anfitrión:\xa0Carlos'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Carlos'],['Se registró en noviembre de 2018'],[],"['https://maps.google.com/maps?ll=-29.8966,-71.2608&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
