,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,"Hermoso lugar para descansar, Linda Vista",Apartamento con servicios incluidos entero,Papudo,Valparaíso,5,7,2, Habitación,2,privado,95.887,-32.50509,-71.43749,"https://maps.google.com/maps?ll=-32.50509,-71.43749&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"""Lindo Departamento en condominio Papudo Laguna, full equipado para 6 personas, con un estacionamiento. Vista a la Laguna y a la playa  televisión por cable, terraza con malla de seguridad. Condominio cuenta con piscinas, Laguna navegable, canchas de tenis y baby fútbol, kayaks, juegos para niños.""
Incluye aseo de salida


Todas al áreas verdes, juegos para niños, cancha de tenis, cancha de fútbol, piscinas en temporada, Laguna para layas","['Acceso a la playa', 'Frente a la playa']",4.86,43,Robinson Patricio,11-2018,https://www.airbnb.cl/rooms/47888749?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=9adc2073-e538-443c-a76c-466ffef6a9b0
11,Disfruta de una espectacular vista al mar,Apartamento con servicios incluidos entero,Papudo,Valparaíso,5,5,2, Habitación,2,privado,75.0,-32.50359,-71.43721,"https://maps.google.com/maps?ll=-32.50359,-71.43721&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo departamento completamente equipado para 5 personas,  cuenta con sofa cama en la sala para 1 sexta persona. Condominio Papudo Laguna, con una espectacular vista al mar. El recinto cuenta con piscinas, laguna navegable y salida directa a la playa, todo listo para disfrutar, solo debes traer sábanas y toallas.
La terraza tiene malla de seguridad nueva, recién instalada.",['Cocina'],4.70,30,Carolina,07-2021,https://www.airbnb.cl/rooms/52474574?adults=1&children=0&infants=0&pets=0&check_in=2023-03-19&check_out=2023-03-24&previous_page_section_name=1000&federated_search_id=9adc2073-e538-443c-a76c-466ffef6a9b0
12,Dpto 1ra Lìnea Vista Mar en Condominio con piscina,Apartamento con servicios incluidos entero,Papudo,Valparaíso,10,14,4, Habitación,3,privado,139.631,-32.49905,-71.43649,"https://maps.google.com/maps?ll=-32.49905,-71.43649&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Amplio departamento ubicado en piso 9, frente al mar con amplia vista. 4 Dormitorios y tres baños. 2 Dormitorios cama king en suite. 2 Dormitorios con 3 camas cada uno. Condominio con piscina, quincho, zona de juegos, cancha de futbol y de tenis. Acceso Directo a la playa. Arriendo mínimo 1 semana.",['Acceso la playa Público o compartido'],4.33,6,Lorena,06-2018,https://www.airbnb.cl/rooms/54052622?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=9adc2073-e538-443c-a76c-466ffef6a9b0
13,Casa linda vista al mar chimenea jardín surf,Casa particular,Papudo,Valparaíso,10,10,3, Habitación,"2,5",privado,250.0,-32.41734,-71.41227,"https://maps.google.com/maps?ll=-32.41734,-71.41227&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Bonito y tranquilo lugar,  campo y playa

El espacio
Playa, escuela de surf, tenis.",['Vista al jardín'],,,Isabel,09-2019,https://www.airbnb.cl/rooms/664659246939684347?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=9adc2073-e538-443c-a76c-466ffef6a9b0
14,"Hermoso Departamento vista al mar, Papudo Laguna",Apartamento con servicios incluidos entero,Papudo,Valparaíso,5,4,2, Habitación,2,privado,90.0,-32.5029,-71.43658,"https://maps.google.com/maps?ll=-32.5029,-71.43658&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento remodelado, bien equipado con vista al mar y a laguna, Papudo Laguna.  Posee 1 cama 2 plazas, 1 camarote y 1 sofa cama. Wifi, Smart TV en living y dormitorio principal, malla de protección en terraza, ventanas de termopanel en dormitorios, encimera vitrocerámica, parrilla a gas en terraza.

El espacio
El condominio tiene acceso directo a la playa con acceso controlado. Cuenta con laguna navegable, kayaks, piscina, cancha de tenis, futbolito, áreas verdes y juegos infantiles.","['Acceso a la playa', 'Frente a la playa']",4.93,15,Ana Maria,08-2017,https://www.airbnb.cl/rooms/52416890?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=9adc2073-e538-443c-a76c-466ffef6a9b0
15,Linda casa con piscina y quincho.,Casa particular,Zapallar,Valparaíso,8,8,3, Habitación,"2,5",privado,250.0,-32.62237,-71.40557,"https://maps.google.com/maps?ll=-32.62237,-71.40557&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Muy linda casa moderna, ideal para disfrutarla.
Gran quincho y piscina, jardín con muchas palmeras.,a tres minutos de la playa y supermercados.",['Cocina'],,,Rodrigo Javier,11-2016,https://www.airbnb.cl/rooms/546528026694782344?adults=1&children=0&infants=0&pets=0&check_in=2023-04-10&check_out=2023-04-17&previous_page_section_name=1000&federated_search_id=9adc2073-e538-443c-a76c-466ffef6a9b0
16,"Pinares de Cachagua, gran vista al mar PCS321",Apartamento con servicios incluidos entero,Zapallar,Valparaíso,6,5,3, Habitación,2,privado,149.264,-32.62848,-71.42437,"https://maps.google.com/maps?ll=-32.62848,-71.42437&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo departamento con espectacular vista al mar, ideal para familias.
Condominio ubicado en Cachagua, cuenta con seguridad las 24 horas, canchas de tenis y futbol, piscina, juegos para niños, estacionamientos de visita y áreas verdes, 1 estacionamiento y bajada a la playa. Cercano a caleta pescadores, restaurantes y supermercado.

NO SE ACEPTAN GRUPOS DE JÓVENES
NO ESTÁ PERMITIDO HACER FIESTAS
NO SE ACEPTAN MASCOTAS


Departamento con 3 dormitorios, 2 baños, living, comedor con cocina americana, logia y una terraza cerrada. 

No se puede hacer asados dentro del departamento porque la terraza está cerrada, pero en el condominio se pueden reservar quinchos.",['Acceso a la playa'],,,Martín,11-2019,https://www.airbnb.cl/rooms/704522561728864162?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=9adc2073-e538-443c-a76c-466ffef6a9b0
17,"Papudo, metros de la playa, piscina, gym, parrilla",Apartamento con servicios incluidos entero,Pullalli,Valparaíso,5,4,3, Habitación,2,privado,87.75,-32.50339,-71.43662,"https://maps.google.com/maps?ll=-32.50339,-71.43662&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con la familia.

Metros de la playa y ricos restaurantes 

Ideal para todo deporte al aire libre

Seguridad controlada 

3 dormitorios, listo para matrimonio con 3 niños, full equipado (2 x smart TV, cocina americana, parrilla, piscina, gimnasio, quincho, lavadora)

Equipado con sábanas en todas las camas, las que se cambian en cada check-in: sábanas bajeras cubre colchón en la parte inferior y cubre plumón como sabana superior y cubre camas.

Las toallas deben traerlas los huéspedes","['Acceso a playa Público o compartido', 'Frente a la playa']",4.92,12,Carlos,03-2018,https://www.airbnb.cl/rooms/53845756?adults=1&children=0&infants=0&pets=0&check_in=2023-04-03&check_out=2023-04-09&previous_page_section_name=1000&federated_search_id=9adc2073-e538-443c-a76c-466ffef6a9b0
18,Departamento con piscina y vista al mar CME334,Apartamento con servicios incluidos entero,Puchuncaví,Valparaíso,7,6,3, Habitación,2,privado,214.82,-32.6503,-71.4269,"https://maps.google.com/maps?ll=-32.6503,-71.4269&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo y acogedor departamento con vista al mar, ideal para descansar con la familia y  conectarse con la naturaleza. 
Tiene una terraza con vista al mar, para disfrutar de un buen libro, almorzar o relajarse mirando el mar.
Condominio Costamai, en Maitencillo, tiene seguridad las 24 hrs.
10 minutos caminando a la playa y restaurantes.
15 minutos caminando a la playa abanico.

NO SE ACEPTAN GRUPOS DE JÓVENES
NO ESTÁ PERMITIDO HACER FIESTAS
NO MASCOTAS


Departamento con 3 dormitorios, 2 baños, living, comedor con cocina americana, logia, 2 terrazas, parrilla para asados, 1 estacionamiento y estacionamiento de visitas.",['Cocina'],4.92,13,Martín,11-2019,https://www.airbnb.cl/rooms/51322736?adults=1&children=0&infants=0&pets=0&check_in=2023-07-01&check_out=2023-07-08&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
19,Playa Papudo a tus pies,Habitación en apartahotel,Papudo,Valparaíso,8,7,3, Habitación,2,privado,117.25,-32.5067,-71.4498,"https://maps.google.com/maps?ll=-32.5067,-71.4498&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse.

Acceso de los huéspedes
.",['Cocina'],,,Aloja Fácil,02-2017,https://www.airbnb.cl/rooms/813689388038036121?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
20,Duplex con vista al mar y piscina CME144,Apartamento con servicios incluidos entero,Puchuncaví,Valparaíso,6,4,3, Habitación,3,privado,180.586,-32.65136,-71.42663,"https://maps.google.com/maps?ll=-32.65136,-71.42663&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Ven a relajarte con tu familia en este tranquilo lugar frente al mar.  Departamento privilegiado por su espectacular vista, tranquilidad, amplitud y equipamiento.
Tiene bajada a la playa por una escalera.
Condominio Costamai, en Maitencillo, tiene seguridad las 24 hrs.
10 minutos caminando a la playa y restaurantes.
15 minutos caminando a la playa abanico.

NO SE ACEPTAN GRUPOS DE JÓVENES
NO ESTÁ PERMITIDO HACER FIESTAS
NO MASCOTAS",['Vista al mar'],,,Martín,11-2019,https://www.airbnb.cl/rooms/746521919558782546?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
21,Departamento frente al mar con piscina CME316,Apartamento con servicios incluidos entero,Puchuncavi,Valparaíso,7,5,3, Habitación,2,privado,156.775,-32.65123,-71.42762,"https://maps.google.com/maps?ll=-32.65123,-71.42762&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo y acogedor departamento con vista al mar, en primer piso, ideal para descansar con la familia y  conectarse con la naturaleza. 
Tiene una terraza con vista al mar, para disfrutar de un buen libro, almorzar o relajarse mirando el mar.
Condominio Costamai, en Maitencillo, tiene seguridad las 24 hrs.
10 minutos caminando a la playa y restaurantes.
15 minutos caminando a la playa abanico.

NO SE ACEPTAN GRUPOS DE JÓVENES
NO ESTÁ PERMITIDO HACER FIESTAS
NO MASCOTAS


Departamento con 3 dormitorios, 2 baños, living, comedor con cocina americana, logia, 2 terrazas, parrilla para asados, 1 estacionamiento y estacionamiento de visitas.","['Acceso a la playa', 'Frente a la playa']",5.0,3,Martín,11-2019,https://www.airbnb.cl/rooms/721770645377497616?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
22,Casa de playa,Casa particular,Papudo,Valparaíso,8,7,3, Habitación,2,privado,150.0,-32.50768,-71.44822,"https://maps.google.com/maps?ll=-32.50768,-71.44822&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedora casa familiar a los pies del cerro a minutos de la playa caminando y de la plaza principal de papudo.
Precio por noche $150.000 + $50.000 al final para aseo (lavado de sabanas y toallas)
Minimo 2 noches.

El espacio
Tiene 3 habitaciones (Pieza matrimonial con baño incluido, y las otras dos piezas comparten un baño). Amplio living comedor cocina integrada.",['Cocina'],4.50,4,Margarita,04-2016,https://www.airbnb.cl/rooms/53613469?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
23,Suite matrimonial N°2 Verde en Bed and breakfast,Habitación privada en bed and breakfast,Puchuncaví,Valparaíso,2,1,4, Habitación,4,privado,108.0,-32.664,-71.4301,"https://maps.google.com/maps?ll=-32.664,-71.4301&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Por más de una noche, hago un descuento del 10% y le incluyo desayuno, almuerzo y cena (solo plato de fondo y postre)

Mi nombre es René Gonzalez, soy propietario de la casa N-11 ubicada en Marbella Resort Chile.

Marbella Resort es un condominio de 250 hectáreas donde se puede practicar golf, nadar en piscinas, jugar tenis, jugar paddle, hacer caminatas.

Ofrezco 4 habitaciones todas con baño exclusivo, solo para parejas sin hijos ni mascotas. 

Marbella Resort queda en Maitencillo.",['Cocina'],,,Rene,12-2015,https://www.airbnb.cl/rooms/734868209424421270?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
24,Centrica Casa en Papudo,Habitación en apartahotel,Papudo,Valparaíso,6,4,3, Habitación,2,privado,79.496,-32.5087,-71.4405,"https://maps.google.com/maps?ll=-32.5087,-71.4405&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Papudo, linda casa de playa!!
Relájate con toda la familia en este tranquilo lugar para quedarse,
está ubicada a 3 cuadras de la Playa y a 2 de Plaza de Armas, cercana a colegios, carabineros y centros comerciales.

Linda casa con jardín con arboles frutales, cuenta con living-comedor y estufa a leña, cocina amoblada y completamente equipada, dormitorio principal en suite con closet y terraza.
Estacionamiento para 1 ó 2 automóviles.

Te esperamos!!!",['Cocina'],,,Aloja Fácil,02-2017,https://www.airbnb.cl/rooms/773266272521563271?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
25,Casa en condominio Lomas Blancas / Maitencillo,Casa particular,Maitencillo,Valparaíso,12,13,5, Habitación,4,privado,300.0,-32.6518,-71.4372,"https://maps.google.com/maps?ll=-32.6518,-71.4372&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedora casa para disfrutar en tranquilo condominio a 10 minutos de la playa. Gran terraza con piscina, quincho full equipado, hot tub, cocina integrada al living y comedor, hacen de este lugar un espacio muy agradable para disfrutar en familia.
Casa equipada para 12 personas, 5 dormitorios , 4 baños, salita de estar, living y comedor.
Condominio consolidado cuenta con canchas de tenis, padel, piscina comunitaria, cancha de futbol, etc. Guardias 24/7,",['Cocina'],,,Andrea,03-2016,https://www.airbnb.cl/rooms/772408511187898109?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
26,Estiloso Depto con piscina y vista al mar CC,Apartamento con servicios incluidos entero,Zapallar,Valparaíso,8,6,4, Habitación,3,privado,238.758,-32.61827,-71.42088,"https://maps.google.com/maps?ll=-32.61827,-71.42088&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Estiloso departamento, ideal para descansar con la familia y relajarse mirando el mar.
Tiene una terraza grande con vista al mar, para disfrutar de un buen libro, almorzar o hacer un asado.
Condominio Costa Cachagua, en Zapallar, tiene seguridad las 24 hrs.
5 minutos a la playa de Costa Cachagua y restaurante Chiringuito en bus del condominio (traslado gratis).
15 minutos a la playa grande de Cachagua en auto.

NO SE ACEPTAN GRUPOS DE JÓVENES
NO ESTÁ PERMITIDO HACER FIESTAS
NO MASCOTAS","['Acceso a playa Privado', 'Frente a la playa']",,,Martín,11-2019,https://www.airbnb.cl/rooms/754402564868540681?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
27,Casa Esmeralda,Casa particular,Papudo,Valparaíso,10,10,4, Habitación,2,privado,95.0,-32.50736,-71.44422,"https://maps.google.com/maps?ll=-32.50736,-71.44422&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desde este alojamiento céntrico, todo el grupo podrá tener fácil acceso a todo, a media cuadra de la playa y de la plaza de armas de la ciudad.",['Cocina'],,,María Ignacia,07-2018,https://www.airbnb.cl/rooms/54312530?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
28,MARBELLAS OLAS 1 LINDA VISTA TENIS PISCINA ACENSOR,Apartamento con servicios incluidos entero,Maitencillo,Región de Valparaíso,4,3,2, Habitación,2,privado,150.0,-32.65983,-71.4384,"https://maps.google.com/maps?ll=-32.65983,-71.4384&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular Departamento en Olas de Marbella.
Excelente Vista.
Full Equipado.
Piscinas, Gimnasio, Club House, Canchas de Golf, Ascensor, Parrilla, etc.","['Acceso a la playa', 'Frente a la playa']",4.29,7,Luciana,12-2015,https://www.airbnb.cl/rooms/10173340?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
29,Suite matrimonial N° 3 Azul en Bed and breakfast,Habitación privada en bed and breakfast,Puchuncaví,Valparaíso,2,1,4, Habitación,4,privado,108.0,-32.6642,-71.4304,"https://maps.google.com/maps?ll=-32.6642,-71.4304&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Por más de una noche, hago un descuento del 10% y le incluyo desayuno, almuerzo y cena (solo plato de fondo y postre)

Mi nombre es René Gonzalez, soy propietario de la casa N-11 ubicada en Marbella Resort Chile.

Marbella Resort es un condominio de 250 hectáreas donde se puede practicar golf, nadar en piscinas, jugar tenis, jugar paddle, hacer caminatas.

Ofrezco 4 habitaciones todas con baño exclusivo, solo para parejas sin hijos ni mascotas. 

Marbella Resort queda en Maitencillo.",['Cocina'],,,Rene,12-2015,https://www.airbnb.cl/rooms/734877927429514174?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=337070df-5f9c-482f-b30a-7d600f05c9d5
