,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Maravilloso departamento en la playa Los Molles,Casa particular,Los Molles,Valparaíso,5,4,3, Habitación,2,privado,75.0,-32.23637,-71.51211,"https://maps.google.com/maps?ll=-32.23637,-71.51211&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Descanso y desconexión a un paso de la playa y del comercio local, restaurantes, un par de minutos de autopista 5 norte,  a media hora promedio de otros lugares turísticos como Parque Puquen, Pichidangui, Las dunas de longotoma, Papudo, La Ligua y su dulzura.

El espacio
Departamento amoblado, tiene 3 dormitorios y 2 baños, living-comedor, con estacionamiento, capacidad 5-6 personas. Ubicado a 1 cuadra de la playa, vista despejada al humedal y al fondo la playa. Tiene 1 cama de 2 plazas, 1 camarote (1 plaza) y 1 cama (1 plaza), todos con cubre colchón impermeable y hay cobertores. Agua caliente de termo y tiene cable.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.67,21,Fresia,06-2018,https://www.airbnb.cl/rooms/33161943?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
1,hotel Cabañas Caribe .,Habitación en hotel,Choapa,Coquimbo,2,14,7, Habitación,8,privado,57.0,-31.9105,-71.5106,"https://maps.google.com/maps?ll=-31.9105,-71.5106&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"a 2 cuadras de la playa , ubicado en pleno centro , con estacionamiento privado  , cerca del Banco y comercio .Descubre los tesoros locales desde este moderno alojamiento.",['Cocina'],,,Sonia Alexandra,02-2023,https://www.airbnb.cl/rooms/818755362024826612?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
2,Departamento con piscina y vista al mar CME422,Apartamento con servicios incluidos entero,Puchuncavi,Valparaíso,8,7,3, Habitación,2,privado,146.398,-32.65126,-71.42796,"https://maps.google.com/maps?ll=-32.65126,-71.42796&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo departamento con vista al mar, ideal para descansar con la familia y  conectarse con la naturaleza. 
Tiene una terraza con vista al mar, para disfrutar de un buen libro, almorzar o relajarse mirando el mar.
Condominio Costamai, en Maitencillo, tiene seguridad las 24 hrs.
10 minutos caminando a la playa y restaurantes.
15 minutos caminando a la playa abanico.

NO SE ACEPTAN GRUPOS DE JÓVENES
NO ESTÁ PERMITIDO HACER FIESTAS
NO MASCOTAS",['Acceso la playa Público o compartido'],5.0,3,Martín,11-2019,https://www.airbnb.cl/rooms/752633544119636049?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
3,Dpto 1ra Lìnea Vista Mar en Condominio con piscina,Apartamento con servicios incluidos entero,Papudo,Valparaíso,10,14,4, Habitación,3,privado,139.631,-32.49905,-71.43649,"https://maps.google.com/maps?ll=-32.49905,-71.43649&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Amplio departamento ubicado en piso 9, frente al mar con amplia vista. 4 Dormitorios y tres baños. 2 Dormitorios cama king en suite. 2 Dormitorios con 3 camas cada uno. Condominio con piscina, quincho, zona de juegos, cancha de futbol y de tenis. Acceso Directo a la playa. Arriendo mínimo 1 semana.",['Acceso la playa Público o compartido'],4.33,6,Lorena,06-2018,https://www.airbnb.cl/rooms/54052622?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
4,Casa linda vista al mar chimenea jardín surf,Casa particular,Papudo,Valparaíso,10,10,3, Habitación,"2,5",privado,250.0,-32.41734,-71.41227,"https://maps.google.com/maps?ll=-32.41734,-71.41227&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Bonito y tranquilo lugar,  campo y playa

El espacio
Playa, escuela de surf, tenis.",['Vista al jardín'],,,Isabel,09-2019,https://www.airbnb.cl/rooms/664659246939684347?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
5,Departamento Papudo Laguna para 9 personas,Apartamento con servicios incluidos entero,Papudo,Valparaíso,9,8,3, Habitación,2,privado,104.5,-32.45168,-71.22947,"https://maps.google.com/maps?ll=-32.45168,-71.22947&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedor departamento en Papudo Laguna con vista a la laguna artificial y al mar, equipada para 9 personas 3D2B, segundo piso. 
El condominio cuenta con 3 piscinas, playas artificiales, cancha de tenis, futbol, deportes acuáticos en laguna artificial y juegos infantiles.

El espacio
Cuenta con 3 habitaciones y 2 baños, cocina equipada, living comedor y terraza con vista a laguna artificial, parrilla a gas y malla de seguridad. 
2 televisores, wifi, cable. 
En el condominio hay lavandería, espacios comunes como 3 piscinas, canchas de tenis y futbol y uso de kayak gratuitos.",['Acceso la playa Privado'],4.75,8,Valeria,10-2020,https://www.airbnb.cl/rooms/51491158?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
6,Linda casa con piscina y quincho.,Casa particular,Zapallar,Valparaíso,8,8,3, Habitación,"2,5",privado,250.0,-32.62237,-71.40557,"https://maps.google.com/maps?ll=-32.62237,-71.40557&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Muy linda casa moderna, ideal para disfrutarla.
Gran quincho y piscina, jardín con muchas palmeras.,a tres minutos de la playa y supermercados.",['Cocina'],,,Rodrigo Javier,11-2016,https://www.airbnb.cl/rooms/546528026694782344?adults=1&children=0&infants=0&pets=0&check_in=2023-04-10&check_out=2023-04-17&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
7,"Pinares de Cachagua, gran vista al mar PCS321",Apartamento con servicios incluidos entero,Zapallar,Valparaíso,6,5,3, Habitación,2,privado,149.766,-32.62848,-71.42437,"https://maps.google.com/maps?ll=-32.62848,-71.42437&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo departamento con espectacular vista al mar, ideal para familias.
Condominio ubicado en Cachagua, cuenta con seguridad las 24 horas, canchas de tenis y futbol, piscina, juegos para niños, estacionamientos de visita y áreas verdes, 1 estacionamiento y bajada a la playa. Cercano a caleta pescadores, restaurantes y supermercado.

NO SE ACEPTAN GRUPOS DE JÓVENES
NO ESTÁ PERMITIDO HACER FIESTAS
NO SE ACEPTAN MASCOTAS


Departamento con 3 dormitorios, 2 baños, living, comedor con cocina americana, logia y una terraza cerrada. 

No se puede hacer asados dentro del departamento porque la terraza está cerrada, pero en el condominio se pueden reservar quinchos.",['Acceso a la playa'],,,Martín,11-2019,https://www.airbnb.cl/rooms/704522561728864162?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
8,Playa Papudo a tus pies,Habitación en apartahotel,Papudo,Valparaíso,8,7,3, Habitación,2,privado,117.25,-32.5067,-71.4498,"https://maps.google.com/maps?ll=-32.5067,-71.4498&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse.

Acceso de los huéspedes
.",['Cocina'],,,Aloja Fácil,02-2017,https://www.airbnb.cl/rooms/813689388038036121?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
9,Suites Marittimo 's Los Vilos,Habitación privada en apartamento con servicios incluidos,Los Vilos,Coquimbo,4,4,4, Habitación,4,privado,40.0,-31.90978,-71.49736,"https://maps.google.com/maps?ll=-31.90978,-71.49736&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Estamos ubicados en el acceso principal del balneario de Los Vilos a pasos de negocios, locales comerciales y trasporte público",['Televisor de alta definición con cable estándar'],,,Paolo,08-2022,https://www.airbnb.cl/rooms/691896465246792271?adults=1&children=0&infants=0&pets=0&check_in=2023-07-01&check_out=2023-07-06&previous_page_section_name=1000&federated_search_id=67066b30-10c3-435f-bb1e-1eb5fc504fbd
