,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,"Depto hermosa vista, salida directa a la playa",Vivienda rentada entero,La Herradura,Región de Coquimbo,4,3,2, Habitación,2,privado,50.0,-29.98196,-71.35181,"https://maps.google.com/maps?ll=-29.98196,-71.35181&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Primera fila en la playa de La Herradura, vista a toda la bahía, piscina, quinchos y salida directa a la playa. Seguridad 24 hrs. Depto con decoración moderna, para 4 personas. Cocina 100% equipada.","['Acceso a la playa', 'Frente a la playa']",4.96,68,Ana,05-2019,https://www.airbnb.cl/rooms/34909323?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
1,"Puerto Velero, 2 dorm, 2 baños, para 5 personas",Apartamento con servicios incluidos entero,Puerto Velero,Coquimbo,5,5,2, Habitación,2,privado,210.0,-30.24444,-71.47837,"https://maps.google.com/maps?ll=-30.24444,-71.47837&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento full equipado para una increíble estadía. Muy bello y tranquilo Resort. Preciosa vista al mar.

Acceso a mas de 7 piscinas de agua dulce y 3 piscinas de mar. Senderos para caminata por la orilla de la playa, trekking o bicicleta. Hermosos jardines. Spa y gimnasio a 2 minutos, Canchas de tenis, Golf, Futbol, Quinchos para hacer asado. Cajero Automático del banco BCI, Restaurantes en la orilla de la playa, actividades semanalmente, dunas, etc.

Contactarme vía Celular o Whatsapp


Hermosa vista a la plata a 2 minutos del spa y gimnasio, son los nuevos departamentos que se construyeron en el corazón de puerto velero Incluye 2 estacionamientos. Palos de Gold incluidos, juegos de estrategia.",['Costa'],4.53,15,Lucas,12-2019,https://www.airbnb.cl/rooms/41060930?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
2,"♥ Tu Destino, Tu Vista, Tu SPA ☀",Vivienda rentada entero,Coquimbo,Región de Coquimbo,4,3,2, Habitación,2,privado,86.0,-29.9825,-71.3522,"https://maps.google.com/maps?ll=-29.9825,-71.3522&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuestros huéspedes lo dicen: Es el lugar perfecto para vacaciones o escapes de la ciudad ☀.
Te ofrecemos un lugar Nuevo e Impecable, con una Vista infinita al mar, Spa,  Acceso directo a la playa, Piscina, ¡y mucho más!
Tendrás 2 habitaciones, 2 baños completos, cocina full-equipada, TV cable, HBO Max, Wifi, Audio bluetooth, Libros y  más. ¡Nuestra hospitalidad hará que te sientas como en casa!. 
Nos encargaremos de que tu experiencia sea increíble y garantizamos que vas a volver a visitarnos ♥.


Completamente equipado (utensilios de cocina, ollas, vajilla, cubiertos, vasos, copas, ... ¡todo lo que imaginas! ).
Incluye sistema de sonido portátil Bose (bluetooth), WiFi de alta velocidad y calidad, HBO Max, TV cable, libros, revistas, 1 silla de playa, sombrilla y mucho más. ¿Necesitas algo adicional? ¡Consúltanos y veremos cómo ayudarte!","['Acceso a la playa', 'Frente a la playa']",4.98,128,Carlos,06-2017,https://www.airbnb.cl/rooms/19311735?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
3,Departamento La Serena Excelente Ubicación,Vivienda rentada entero,La Serena,Coquimbo,5,4,2, Habitación,2,privado,46.0,-29.92163,-71.27461,"https://maps.google.com/maps?ll=-29.92163,-71.27461&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo departamento en octavo piso en sector de playa cuatro esquinas.  Completamente equipado para 5 personas.  A una cuadra de la Playa en tranquilo sector. Condominio con piscina, quinchos, sala de lavandería,  ascensores.",['Acceso a la playa'],4.80,5,Elqui Advisers,01-2019,https://www.airbnb.cl/rooms/53817135?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
4,Departamento a pasos de la playa y casino enjoy,Condo entero,La Serena,Coquimbo,5,4,2, Habitación,2,privado,45.0,-29.94543,-71.28675,"https://maps.google.com/maps?ll=-29.94543,-71.28675&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Se arrienda depto en la serena por día a turistas, al lado del casino enjoy, a media cuadra de la playa, avenida del mar. El departamento tiene vista al mar de Coquimbo y la serena desde el balcón, living, y dormitorios, además desde el balcón se puede ver la serena tanto su playa como la parte alta. Cuenta con ventanas termopanel que aislan del frio y calor.  Equipado para 5 personas, estacionamiento, tv cable, wifi, piscina, quincho, sala de juegos, lavadora y secadora, etc.","['Acceso a la playa', 'Frente a la playa']",4.79,81,Gabriela,12-2019,https://www.airbnb.cl/rooms/41080671?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
5,Maravilloso departamento frente a la playa.,Vivienda rentada entero,Coquimbo,Chile,6,5,2, Habitación,2,privado,60.0,-29.95685,-71.30993,"https://maps.google.com/maps?ll=-29.95685,-71.30993&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Edificio nuevo frente a la playa, cercano a casino de juegos y restaurantes.

El espacio
Departamento de 2 dormitorios, 2 baños...excelente ubicación y acceso (sin tacos), a pocas cuadras de casino de juegos y principales restaurantes de la zona.
Balcón amplio con hermosa vista a toda la bahía y horizonte.","['Acceso a la playa', 'Frente a la playa']",4.83,36,Cristian,12-2015,https://www.airbnb.cl/rooms/46992150?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
6,Departamento La Serena a pasos del Mar,Condo entero,La Serena,Coquimbo,5,4,2, Habitación,2,privado,42.0,-29.93062,-71.27872,"https://maps.google.com/maps?ll=-29.93062,-71.27872&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómodo departamento en cuarto piso de Condominio Pacífico II, ubicado en sector de playa cuatro esquinas. Full equipado para 5 personas, incluye TV cable y WiFi. El departamento cuenta con 2 dormitorios y 2 baños completos, más cocina tipo americana y sala de estar.

El espacio
Condominio Pacífico II cuenta con acceso controlado 24 hrs., áreas verdes, piscinas, quinchos, sala de lavandería y sala multiuso de uso gratuito. También cuenta con estacionamiento dentro del condominio designado para cada departamento. Esta ubicado a media cuadra de la playa por lo que puedes llegar fácilmente caminando.",['Acceso a la playa'],4.86,7,Elqui Advisers,01-2019,https://www.airbnb.cl/rooms/41011052?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
7,"Depto. Avenida del Mar frente a la playa, Oceanic.",Vivienda rentada entero,La Serena,Región de Coquimbo,4,3,2, Habitación,2,privado,80.0,-29.92,-71.2758,"https://maps.google.com/maps?ll=-29.92,-71.2758&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en primera fila, frente al mar, dentro del conocido Condominio ""Oceanic"".
Próximo a ferias artesanales, minimarkets, cafes, juegos y restaurantes, esto permite moverse en la zona sin necesidad del uso de automóvil.
El sector es seguro y familiar, perfecto para relajarse en familia y disfrutar de la playa o piscina habilitada dentro del condominio. 
Departamento frente al mar que cuenta con TV Cable, wifi, cocina full equipada, ropa blanca de cama, toallas, quinchos y lavandería.


El departamento es perfecto para familias que desean disfrutar de una estadía tranquila y relajada en La Serena, el sector se encuentra a 5 minutos de Casinos y Discotecas. Debido a la aceptable altura que se encuentra, no se presentan ruidos molestos por las noches, sólo el suave romper de las olas.","['Acceso a la playa', 'Frente a la playa']",4.88,17,Yassef,08-2017,https://www.airbnb.cl/rooms/20865129?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
8,A pasos de la playa (sector 4 esquinas) piso 8,Vivienda rentada entero,La Serena,Coquimbo,4,4,2, Habitación,2,privado,60.0,-29.92384,-71.27448,"https://maps.google.com/maps?ll=-29.92384,-71.27448&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Depto. ubicado en condominio Terrazas del sol III, en los Perales Poniente 0665, a una cuadra y media de playa en el sector de 4 esquinas. Es una zona atractiva. Caminando desde acá, te tomará 2 minutos llegar a la playa. 
Ubicado cerca de malls, supermercados, agencias de turismo, etc. 
El departamento tiene wifi, 2 smart tv con cable (direct tv). 
Estacionamiento/Ascensores /sala de juegos /lavandería /Piscina/quinchos /portería 24h
Opción de arrendar sábanas y toallas si no cuentas con ellas.


El departamento se encuentra en un bello lugar, rodeado de áreas verdes típicas de la cuarta región e iluminación en la noche. Desde el balcón o terraza, podrás ver parte del mar y de la ciudad. 
El edificio tiene 10 pisos y este alojamiento queda en el piso 8. Se accede por ascensor. 
Hay vigilancia las 24 horas. Estacionamiento propio. 
Acceso a la piscina (sujeta a temporada), quinchos y sala de juegos.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.84,95,Macarena,03-2018,https://www.airbnb.cl/rooms/24062325?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
9,Departamento en la playa de la Serena,Condo entero,La Serena,Región de Coquimbo,6,5,2, Habitación,2,privado,40.0,-29.92296,-71.27557,"https://maps.google.com/maps?ll=-29.92296,-71.27557&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Sillón cama, mesa de centro, mesa balcon

El espacio
Vista a la piscina y el mar",['Acceso la playa Público o compartido'],4.83,78,Omar,01-2019,https://www.airbnb.cl/rooms/31885339?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2c950e47-be19-4d09-9da1-8cc356c96a3b
