,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,"departamento Punta Puyai, Frente al Mar ,",Condo entero,Papudo,Región de Valparaíso,7,6,3, Habitación,2,privado,140.0,-32.4953,-71.4347,"https://maps.google.com/maps?ll=-32.4953,-71.4347&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Depto en primera linea frente al mar, muy acogedor,  condominio Punta Conquistadores, muy buena luminosidad, espacios de entretenimiento para niños, quinchos, gimnasio, baby fútbol , ping pong, El dpto cuenta con WIFI y TV Cable en todas las habitaciones, lavavajillas, parrilla en terraza, 3 piscinas , seguridad 24/7. Se entrega con sábanas y toallas blancas de baño, estacionamiento a un costado del ascensor, gran vista, piso 8, sin mallas seguridad  Horario ingreso conversable , para 7 personas


Ideal para familias con niños ya que es muy seguro y hay varios juegos en el condominio, acceso directo a la playa.
SIN mallas de protección en ventanas ni balcón, piso 8,","['Acceso a la playa', 'Frente a la playa']",5.0,17,Martin,07-2017,https://www.airbnb.cl/rooms/39841160?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=dad9de39-78a2-42e0-b51b-11d6d31ede8e
11,"Espectacular vista 1a línea Punta Puyai, Papudo",Vivienda rentada entero,Papudo,Valparaíso,7,5,3, Habitación,2,privado,130.0,-32.4975,-71.4332,"https://maps.google.com/maps?ll=-32.4975,-71.4332&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en 4to piso con espectacular vista en primera línea con acceso directo a la playa.
Maravilloso y tranquilo condominio familiar, con seguridad las 24 horas, 3 piscinas, cancha de baby futbol, quinchos para asado, mesa de ping pong y taca taca, gimnasio, sala de TV, lavandería y kiosko.
Departamento con balcón con parrilla, 3 dormitorios y 2 baños con ventana.
2 dormitorios matrimoniales, ideal para 2 familias pequeñas.
Cuenta con sábanas, toallas y sillas de playa.


Departamento muy cómodo, todos los dormitorios con vista, los 2 baños completos, con tina y ventana.","['Acceso a la playa', 'Frente a la playa']",4.94,16,Marcela,10-2017,https://www.airbnb.cl/rooms/47530983?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=dad9de39-78a2-42e0-b51b-11d6d31ede8e
12,"Depto. hermosa vista al mar, Punta Puyai, Papudo",Vivienda rentada entero,Papudo,Valparaíso,6,4,2, Habitación,2,privado,90.0,-32.49419,-71.43299,"https://maps.google.com/maps?ll=-32.49419,-71.43299&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómodo y acogedor departamento en primera línea, con vista espectacular al mar. Condominio privado con salida directa a la playa, posee una gran piscina, quincho, canchas de tenis, paddle, baby futbol y áreas verdes. Esta ubicado en una zona privilegiada de Papudo, en un entorno natural, tranquilo y familiar.","['Acceso a la playa', 'Frente a la playa']",4.90,39,Patricio,01-2016,https://www.airbnb.cl/rooms/41065282?adults=1&children=0&infants=0&pets=0&check_in=2023-03-11&check_out=2023-03-16&previous_page_section_name=1000&federated_search_id=dad9de39-78a2-42e0-b51b-11d6d31ede8e
13,"Linda vista al mar en playa Cau Cau, condominio.",Condo entero,Puchuncavi,Valparaíso,5,4,2, Habitación,1,privado,80.0,-32.71244,-71.49274,"https://maps.google.com/maps?ll=-32.71244,-71.49274&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espacio familiar y tranquilo, a dos horas de Santiago. Vista al mar, acceso a exclusiva playa en condominio con distintas actividades. Canchas de tenis, futbolito, club house con wi fii, piscina, gimnasio, amplias áreas verdes, zona cercana a restaurantes y servicios.",['Acceso a la playa'],4.92,26,Rodrigo,08-2019,https://www.airbnb.cl/rooms/52860774?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=dad9de39-78a2-42e0-b51b-11d6d31ede8e
14,"Depto. a pasos de la playa, vista espectacular",Vivienda rentada entero,Maitencillo,Región de Valparaíso,6,5,2, Habitación,2,privado,190.0,-32.64385,-71.43543,"https://maps.google.com/maps?ll=-32.64385,-71.43543&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Zona muy turística, playas, surf, ciclismo, caminatas, cabalgatas, vida nocturna, restaurantes. Ubicación central, con acceso en ascensor a la playa Abanico, restaurantes, supermercado, iglesia y servicios.  
El departamento es nuevo, en primera fila, con una vista espectacular al mar. Está en primer piso y tiene  terraza y jardín.  2  dormitorios en suite.  Es ideal para parejas, aventureros y familias. 
Gran accesibilidad por transporte público, a 2 horas del aeropuerto de Santiago.


El departamento es nuevo, con linda decoración y muebles, equipado con todos los elementos para tener una estadía tranquila y con todas las comodidades. Tiene TV cable y  parrilla a gas en la terraza para  asados.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.94,83,Aránzazu,09-2016,https://www.airbnb.cl/rooms/15295323?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-19&previous_page_section_name=1000&federated_search_id=dad9de39-78a2-42e0-b51b-11d6d31ede8e
15,"Departamento en Papudo, Punta Puyai",Condo entero,Papudo,Región de Valparaíso,10,8,4, Habitación,3,privado,210.0,-32.49612,-71.43256,"https://maps.google.com/maps?ll=-32.49612,-71.43256&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Primera línea, espectaculares vistas, 5º piso, 4 dormitorios, 3 baños, 2 estacionamientos, completamente equipado para 10 personas, con lavavajillas, lavadora, secadora, multicanchas, gimnasio, piscinas.","['Acceso a la playa', 'Frente a la playa']",4.95,19,Andrea,10-2017,https://www.airbnb.cl/rooms/21189196?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=dad9de39-78a2-42e0-b51b-11d6d31ede8e
16,Departamento en Bahia Pelicanos,Vivienda rentada entero,Horcon ,Región de Valparaíso,4,3,2, Habitación,1,privado,65.0,-32.71521,-71.48454,"https://maps.google.com/maps?ll=-32.71521,-71.48454&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento ideal para descansar y disfrutar de unas buenas vacaciones.  Tiene Una vista de primera fila frente al mar y está ubicado en un condominio con todas las comodidades.

El departamento está equipado para 4 personas y cuenta con Tv Cable e internet.

Lamentablemente por prevención por el Coronavirus, las áreas comunes tales como piscinas temperada, saunas y quincho, están cerradas temporalmente para evitar contagios.


Vista privilegiada al Mar, cómodo y acogedor departamento. Cuenta con 3 camas +1 futón. Incluye estacionamiento gratuito, Tv Cable e internet en el departamento.  El huésped debe llevar toallas, sábanas y gorro para la piscina temperada.  Los Lunes realizan mantención a las Piscinas. El sauna tiene un costo adicional que debe ser cancelado en portería.","['Acceso a la playa', 'Frente a la playa']",4.59,134,Carolina,11-2016,https://www.airbnb.cl/rooms/15856300?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=dad9de39-78a2-42e0-b51b-11d6d31ede8e
17,Depto 4 dormitorios Punta Puyai,Vivienda rentada entero,Maritima,Valparaíso,11,10,4, Habitación,3,privado,170.0,-32.4954,-71.4299,"https://maps.google.com/maps?ll=-32.4954,-71.4299&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular departamento nuevo full, a pasos de la playa
4 dormitorios, 2 en suite. 3 baños
Cocina, living comedor integrados
Loggia con lavadora automática
Gran terraza con parrilla a gas y muebles de terraza
TV en Living (Directv) y equipo de música.
Smart TV en dormitorios en suite.
2 estacionamientos pegados al acceso al edificio
2 piscinas, cancha de tenis y de paddle, gimnasio
Varios quinchos exteriores
A metros de la exclusiva playa de Punta Puyai y de un precioso bosque frente al mar",['Acceso a la playa'],5.0,8,Alan,02-2017,https://www.airbnb.cl/rooms/781860442979426311?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=5101b28d-58f1-4344-9635-3effd41547cd
18,"Departamento Olas de Marbella, vista al Mar",Vivienda rentada entero,Maitencillo,Chile,6,7,3, Habitación,2,privado,160.333,-32.66541,-71.43774,"https://maps.google.com/maps?ll=-32.66541,-71.43774&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento con quincho y una vista increíble!!
El depto. tiene alrededor de 100 m2, tres dormitorios: uno matrimonial con baño en suite y vista al mar; otro, grande, con tres camas; y el tercero, muy pequeño, con un camarote. Dispone de clósets, dos baños con tina, living comedor luminoso, cocina separada bien equipada (con lavavajillas). Terraza con parrilla, con gran vista al mar.


Olas cuenta con dos piscinas, gimnasio, canchas de tenis y quincho. Con varios miradores al mar y una arquitectura muy bonita. 
Dentro de Marbella, hay Golf, un club House con un restaurant, el Hotel Marbella y un mini market.
En los meses de enero y febrero, Marbella tiene el servicio de mini bus gratis que sube y baja a la playa cada 45 minutos.",['Cocina'],4.79,38,Irene,12-2017,https://www.airbnb.cl/rooms/26452137?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=5101b28d-58f1-4344-9635-3effd41547cd
19,"Apartamento con vista al mar, en complejo familiar",Condo entero,Puchuncavi,Región de Valparaíso,5,6,2, Habitación,1,privado,48.0,-32.71584,-71.48619,"https://maps.google.com/maps?ll=-32.71584,-71.48619&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento con vista al mar, con áreas compartidas perfectas para relajarse en familia o en pareja; consta de 3 piscinas para adultos y una para niños, además de un jacussi y acceso a la playa.
El departamento es sumamente acogedor, ya que la familia suele utilizarlo de forma permanente, por lo que está en excelentes condiciones, con equipamiento necesario para disfrutar de la estadía.
El pueblo está muy cerca y se recomienda caminar para llegar a la caleta y disfrutar del aire marino.


El departamento consta de mobiliario y electrodomésticos de uso común, por lo tanto es bastante cómodo; en caso de que quieras salir en busca de comida, en la caleta encuentras distintos restoranes, la especialidad es comida marina. Si quieres ir más lejos por un buen restorán, te recomiendo “el caballo de palo“ que está  camino a maitencillo.
Hay otros balnearios cerca por si quieres conocer la quinta costa, mantagua, cachagua, Maitencillo, Papudo y hartos más.
Estás a 45 min. De Viña Del Mar.

Te invito a conocer nuestro alojamiento y a disfrutar de las instalaciones del lugar.",['Acceso la playa Público o compartido'],4.55,66,Natalia,04-2017,https://www.airbnb.cl/rooms/30562582?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=5101b28d-58f1-4344-9635-3effd41547cd
20,Departamento Top Playa Punta Surf - Maitencillo,Vivienda rentada entero,Puchuncaví,Valparaíso,4,3,2, Habitación,2,privado,200.0,-32.64556,-71.4362,"https://maps.google.com/maps?ll=-32.64556,-71.4362&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular departamento de Playa. Full equipado. WiFi, Smarts TvS. Cocina Full, Lavavajillas, lavadora y logia. Cancha de Tenis, Ping Pong, Juegos. Salida Directa a la Playa Abanico de Surfistas. 2 Estacionamientos. Parrilla a Gas",['Acceso a la playa'],4.89,37,Rodrigo,08-2016,https://www.airbnb.cl/rooms/52171564?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=5101b28d-58f1-4344-9635-3effd41547cd
21,Departamento de descanso,Apartamento con servicios incluidos entero,Papudo,Valparaíso,4,3,2, Habitación,2,privado,75.0,-32.50162,-71.45598,"https://maps.google.com/maps?ll=-32.50162,-71.45598&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse.

Hermoso departamento para 4 personas, cuenta con dos habitaciones ( 1 cama matrimonial + 2 cama nido) , dos baños, living comedor, cocina y patio con vista a toda la bahía de papudo. 
Un lugar tranquilo y acogedor para pasar unos días.


Condominio cuenta con piscina, canchas de tenis, quincho, sala multiuso y gym",['Vista a la playa'],4.85,34,Sofia,07-2019,https://www.airbnb.cl/rooms/53359337?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=5101b28d-58f1-4344-9635-3effd41547cd
