,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Cabaña Valle del Elqui,Alojamiento entero,La Serena,Región de Coquimbo,5,4,3, Habitación,2,privado,98.0,-30.0126,-71.0358,"https://maps.google.com/maps?ll=-30.0126,-71.0358&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Está ubicado en El Valle de Elqui a 25 Kilómetros de La Serena ciudad que cuenta  con playa, bares restaurante, casino, Mall. El aeropuerto se encuentra a 20 kilómetros de distancia. Desde este lugar se pueden visitar observatorios Mayu, Tololo y Mamalluca ( reservas con anticipación)
También se pueden visitar las viñas y pisqueras de la localidad.
Piscina con vista panorámica al Valle.


La cabaña cuenta con hermosa terraza con vista al Valle, 2 dormitorios con cama de 2 plazas. Uno en la planta baja totalmente independiente con entrada independiente y el otro en el piso superior donde además se encuentra la cocina.Cuenta además con 2 camas de 1 plaza ubicadas en el segundo piso . Baño en ambos pisos. Cabaña full equipada para que tu estadía sea confortable.",['Cocina'],5.0,34,Ana María,07-2017,https://www.airbnb.cl/rooms/20154848?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
1,"CASA VICUÑA, VALLE DEL ELQUI . PISCINA Y QUINCHO",Bungalow entero,Vicuña,Región de Coquimbo,9,7,4, Habitación,3,privado,100.0,-29.98247,-70.98673,"https://maps.google.com/maps?ll=-29.98247,-70.98673&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa casa en parcela de agrado, con piscina, tinaja y quincho. Decoración moderna, 4 Dormitorios, 3 baños, habilitada para 9 personas. Cuenta con cocina, refrigerador, tina con hidromasaje, agua caliente, tv cable, mesa ping pong, sendero inclusivo.
Km 30, Ruta 41, Vicuña ( frente a cervecería Cactus), Valle del Elqui.

Valor incluye uso de tinaja agua caliente  para 1 vez durante la estadía. Día uso adicional  tiene un costo diario de $70.000, costo adicional de   invitados $10.000 diarios


Casa que cuenta con todas las comodidades del hogar, rodeada de naturaleza y diversos atractivos turísticos. Especial para el descanso y compartir en familia.",['Vista al valle'],4.70,11,Cristian,12-2018,https://www.airbnb.cl/rooms/31074328?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
2,CASA EL ENCANTO PISCO ELQUI,Alojamiento entero,Paihuano,Región de Coquimbo,6,6,3, Habitación,2,privado,162.0,-30.15589,-70.49629,"https://maps.google.com/maps?ll=-30.15589,-70.49629&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Es una casa  estilo moderno muy acogedora amoblada completamente, ubicada en el mejor sector de Pisco Elqui, con vista privilegiada, está cerca del Río Claro es un lugar tranquilo que invita al relajo y la desconexión.
A 4km de la plaza de Pisco Elqui, cercana de restaurantes , almacenes y lugares turísticos (cabalgatas,treking, masajes, yoga).
Es importante señalar que los espacios están diseñados para familias o grupo de amigos


Tiene varias Terrazas , parrilla, piscina , lugares de descanso, hamaca y hot  tub de madera con costo adicional de $ 23.000 por uso","['Acceso a la playa', 'Frente a la playa']",4.96,54,Mónica,02-2019,https://www.airbnb.cl/rooms/32664151?adults=1&children=0&infants=0&pets=0&check_in=2023-03-20&check_out=2023-03-25&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
3,Increíble Casa Huentelauquen,Alojamiento entero,Canela,Coquimbo,14,12,5, Habitación,4,privado,295.0,-31.5186,-71.5729,"https://maps.google.com/maps?ll=-31.5186,-71.5729&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Increíble casa en condominio agua dulce Huentelauquen. A pasos de la playa y plaza con canchas de tenis y fútbol. Condominio cuenta con agua y luz propia. Entre las actividades que puedes hacer se encuentra trekking, pesca y es ideal para andar en bicicleta en familia. Huentelauquen se encuentra a 30 minutos de los Vilos, además de localidades como Mincha, Puerto Oscuro, Canela que son paseos imperdibles para cuando estamos cansados de la playa. La casa tiene vista al mar para los atardeceres.",['Acceso a la playa'],,,Macarena,02-2016,https://www.airbnb.cl/rooms/797269518528856944?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
4,"Huentelauquén, Cond. Agua Dulce, primera línea",Alojamiento entero,Huentelauquén,Coquimbo,12,11,4, Habitación,3,privado,260.0,-31.56205,-71.5492,"https://maps.google.com/maps?ll=-31.56205,-71.5492&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Ubicación única en primera línea, con salida directo a la playa de Agua Dulce (a pasos). Un dormitorio principal en suite, 2 habitaciones para 4 personas cada una (1 camarote + cama nido), 1 baño general con ducha, y habitación de servicio con camarote y baño con ducha, que usamos para invitados. Tiene un Jacuzzi para 6 personas y una U de skate. TV con Direct TV en el living y dormitorio principal. Quincho con parrilla y fogón. Canchas de tenis y fútbol del condominio disponibles.",['Acceso a la playa'],,,Rodrigo,12-2015,https://www.airbnb.cl/rooms/780358928127077736?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
5,Casa campo con piscina y tinaja,Alojamiento entero,Coquimbo,Chile,10,8,4, Habitación,"2,5",privado,94.5,-30.06,-71.2537,"https://maps.google.com/maps?ll=-30.06,-71.2537&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Lleva a toda la familia a este fantástico lugar con muchas zonas para disfrutar de unos días de relajo .,['Vista a las montañas'],4.83,6,Enrique,11-2020,https://www.airbnb.cl/rooms/792865932033552118?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
6,Casa Patay Elqui,Cabaña entero,Paihuano,Región de Coquimbo,6,3,2, Habitación,2,privado,140.0,-30.09041,-70.49409,"https://maps.google.com/maps?ll=-30.09041,-70.49409&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Ubicada a metros del pueblo de Montegrande en pleno Valle del Elqui se encuentra el condominio Aguas Claras .
Una casa en medio de un maravilloso jardín   lleno árboles y flores y de rincones donde observar la paz de este lugar, una montaña como telón de fondo hace de este un lugar único en el Valle del Elqui. 
Al fondo del predio se encuentra el acceso a una playa privada a orillas del Río Claro.


Una acogedora cabaña con una decoración fina y llena de colores hace que los espacios nos inviten a volver una vez mas.
Tiene 2 dormitorios, 2 baños, un gran estar ,comedor y cocina integrada en un amplio y espacioso ambiente. Terraza exterior , gran parque jardín lleno de silencio y tranquilidad","['Acceso a la playa', 'Frente a la playa']",4.87,52,Andres,05-2014,https://www.airbnb.cl/rooms/32493377?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
7,Casa valle La serena/valle del elqui,Alojamiento entero,La Serena,Coquimbo,6,4,3, Habitación,2,privado,95.0,-29.93906,-71.1474,"https://maps.google.com/maps?ll=-29.93906,-71.1474&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casavalle, es una casa aislada para una sola familia, ubicada en La serena camino al valle del elqui, a 15 minutos en auto de la avenida del mar, 5 del aeropuerto y 40 de Vicuña.
Dentro de un condominio, con portón eléctrico, y en un lugar privilegiado, a la mano de la ciudad pero con la desconexión y el relajo Del Valle del elqui.

Un ambiente de descanso, conexión con la naturaleza, ideal para familias.
Disfruta  de las instalaciones de casavalle, piscina natural, Hot tub, parrilla y fogón.


A mano de la ciudad pero con la desconexión y relajo Del Valle del Elqui, tendrás relajo, descanso y diversión en un lugar diseñado y pensando solo para tu familia. 
Cada

Casa aislada, con decoración limpia y moderna, cocina completamente equipada,
Ropa de cama y toallas de baño incluidos.
Wifi, Tv satelital, áreas de descanso 
A orillas del Río Elqui",['Vista al patio'],4.88,41,Diana,12-2020,https://www.airbnb.cl/rooms/47421114?adults=1&children=0&infants=0&pets=0&check_in=2023-03-26&check_out=2023-03-31&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
8,Casa primera línea frente al mar,Alojamiento entero,Los Vilos,Coquimbo,7,5,3, Habitación,3,privado,184.0,-32.0119,-71.5118,"https://maps.google.com/maps?ll=-32.0119,-71.5118&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa ubicada en Condominio Ensenada. Primera línea frente al mar, con acceso directo al mar, desde roquerío frente a la casa. Las vistas desde la casa hacia el mar son inmejorables. La casa cuenta con 3 habitaciones y 3 baños, un amplio living comedor recién remodelado y una cocina con todo su equipamiento. Tiene una gran piscina protegida del viento con preciosa vista al mar y un hot tub instalado en medio de una terraza muy especial ""El Barco"", ambos de uso exclusivo de la casa.","['Acceso a la playa', 'Frente a la playa']",5.0,4,Roberto,12-2016,https://www.airbnb.cl/rooms/758523720123421580?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
9,Casa en Condominio Agua Dulce Huentelauquen,Villa entero,Angostura,Coquimbo,6,4,3, Habitación,3,privado,220.0,-31.52223,-71.55345,"https://maps.google.com/maps?ll=-31.52223,-71.55345&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"CASA QUEBRADA. Nature and reconnection!
A special place to spend time with love ones, relax, chill and explore. Our Villa combines a stunning spot at the edge of a cliff with full sea view. The deco is stylish and charming with art on every single room!

El espacio
A house at the edge of a cliff with perfect sea view and amazing nature surrounding the house. Our place is nicely decorated with art in every room. A large terrace with an outdoor jacuzzi plus a bbq area make it perfect for a family holiday","['Acceso a playa Privado', 'Frente a la playa']",4.78,18,Maria,02-2014,https://www.airbnb.cl/rooms/50591250?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=4fb3e45c-6b4a-4c64-a829-90214ba44c31
