,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,"Cabaña vicuña valle del Elqui, Lunita del cerro",Cabaña entero,Vicuña,6,5,2, Habitación,1,privado,60.0,-30.04956,-70.71994,"https://maps.google.com/maps?ll=-30.04956,-70.71994&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un camino rural, de la antigua hacienda “la compañia” con pirkas, arboles nativos y variedad de aves. Ubicacion en cerro privilegiada para la observacion astronomica,libre de contaminacion luminica.","Lugar rodeado de naturaleza, con linda  vista a la cuidad de vicuña y al cerro Mamalluca, ideal para el descanso.

El espacio
Cabaña totalmente equipada. Cuenta con terraza, hamacas , parrilla y piscina compartida",['Cocina'],4.48,118,Miri,01-2019,https://www.airbnb.cl/rooms/31572028?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
1,Valle del Limarí. Tranquilidad y descanso,Cabaña entero,Ovalle,5,4,2, Habitación,1,privado,70.0,-30.754,-70.8434,"https://maps.google.com/maps?ll=-30.754,-70.8434&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El lugar es muy rural. Solo pequeños almacenes .Está a 38 km de la ciudad de Ovalle. En el Valle del Limarí IV región Coquimbo Siguiendo al interior del valle encontrará la belleza de grandes viñedos, plantaciones de cítricos, paltos duraznos y otros, que cuelgan de los cerros. Podrás visitar Pisqueras, pueblos típicos antiguos y artesanías en especial de Lapilázuli. En kms. cercanos se puede visitar una reserva arqueológica diaguita llamada ""Valle del encanto"" con increíbles petroglifos.","Parcela de agrado donde se adecuó esta cabaña. Es para quienes deseen conocer las bellezas y la paz del Valle del Limarí . Materiales rústicos. Rodeado de árboles frutales y naturaleza nortina  de la que pueden disfrutar incluyendo los cielos estrellados o las noches de Luna llena.

El espacio
Está equipada con todo lo necesario para cocinar.. Posee un hermoso quincho para los asados. También pueden conseguir una persona que pueda colaborar en hacer comida o comprar, como pan amasado etc.",['Vista al canal'],4.90,20,Migdalel,11-2019,https://www.airbnb.cl/rooms/40566558?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
2,Cabañas Valle del Elqui con tina caliente,Cabaña entero,Vicuña,6,6,2, Habitación,1,privado,110.0,-30.03152,-70.70876,"https://maps.google.com/maps?ll=-30.03152,-70.70876&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Vista panorámica, tranquilidad, ideal para relajarse y descansar","Cabaña totalmente amoblada hasta 6 personas
Piscina con vista panorámica
Tina caliente, uso exclusivo cabaña ( valor adicional )
Cielos despejados para disfrutar de las noches para mirar las estrellas y sin contaminación lumínica.
Hermosa vista panorámica hacia la ciudad de Vicuña y el Valle de Elqui
Ideal para disfrutar de la tranquilidad del sector",['Cocina'],4.80,71,Rodrigo,07-2019,https://www.airbnb.cl/rooms/38991972?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
3,Casa Playa frente Puerto Velero,Alojamiento entero,Coquimbo,8,6,3, Habitación,3,privado,150.0,-30.24943,-71.45986,"https://maps.google.com/maps?ll=-30.24943,-71.45986&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa Casa de Playa nueva con linda piscina y Terraza emplazada en condominio privado cerca del mar, grandes vistas, especial para conectarse con tus seres queridos en un ambiente familiar, tranquilo y acogedor",['Vista al mar'],,,Juan Luis,04-2019,https://www.airbnb.cl/rooms/821984450971999152?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
4,Casa de Viento,Casa de campo entero,Diaguitas,8,6,2, Habitación,2,privado,50.4,-30.02323,-70.63417,"https://maps.google.com/maps?ll=-30.02323,-70.63417&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","A menos de una cuadra de la pintoresca plaza de Diaguitas, a pasos de la cervecera Guayacán, cercano a centros de observación astronómica turística y en la ruta de senderos de bicis y trekking.","Un entorno privilegiado a los pies del cerro Mamalluca que rodea una centenaria construcción que sus dueños han habilitado para el descanso y el  goce de quienes disfrutan la magia y tranquilidad del Valle de Elqui.

El espacio
Hermosos jardines, con comedores exteriores y amplia piscina, rodeados de una naturaleza sobrecogedora. Armonía y equilibrio entre campo y modernidad.",['Cocina'],4.93,95,Jimena,06-2019,https://www.airbnb.cl/rooms/35275672?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
5,"Casa en Valle de Elqui, cerca del Río y Pisqueras",Casa de campo entero,La Serena,5,5,3, Habitación,1,privado,68.0,-30.07028,-70.49333,"https://maps.google.com/maps?ll=-30.07028,-70.49333&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Sector rural y tranquilo, ambiente familiar.
Puedes ir al río que está muy cerca y disfrutar de la naturaleza o bien en los pueblos cercanos puedes encontrar miradores, Pisquera, iglesias, observatorios, artesanías, restaurant, almacenes, Botilleria, y más","Casa ubicada en Quebrada de Pinto (entre Paihuano y Monte Grande). IV Región.
Está habilitada para un máximo de 7 personas.
2 cuartos con cama de 2 plaz
Y un 3er cuarto con una litera de 1 plaza + una  cama de 1 plaza
✅ Ambiente familiar
🏊‍♀️ Piscina privada
🚘 Estacionamiento
🪑 Cuenta con sillón, comedor, refrigerador y cocina
🚿 Ducha con agua caliente
☀️Sol casi todo el año
🍖 Quincho
♨️ Estufa (de Julio a Agosto)
💧Rio cerca
🤷🏻‍♂️ Tope máximo 7 personas
🔉 Musica moderada
❌ No se permiten fiestas


Casa acogedora en un entorno tranquilo, sin televisión, con señal de teléfono e internet.
Dos habitaciones con cama de dos plaza, una tercera habitación con un camarote y una cama de una plaza, las camas cuentan con sábanas, frazadas, cobertor y almohadas.
El baño cuenta con ducha de agua caliente, jabón y toalla de mano, además de toallas de cuerpo
Cocina equipada para 7 personas con hervidor, refrigerador, platos, vasos, tazas y servicio. Además cuenta con una máquina de agua purificada (caliente/fría).",['Vista al valle'],4.79,43,Juan,12-2018,https://www.airbnb.cl/rooms/32949532?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
6,Casa con piscina en Cond Agua Dulce Huentelauquén,Alojamiento entero,Angostura,8,5,3, Habitación,2,privado,200.0,-31.5149,-71.5605,"https://maps.google.com/maps?ll=-31.5149,-71.5605&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa Nueva, recién construida en Condominio Agua Dulce. El condominio tiene acceso controlado, seguridad permanente y acceso directo a la playa, cuenta con 5 canchas de tenis , 3 canchas de futbolito, caleta de pescadores, juegos para niños y senderos para trekking sin costo extra. 

La casa tiene una hermosa vista a toda la bahía y una piscina de 8 x 4 mts, muy amplia para toda la familia.


La vista al mar es increible, todo el frente de la casa es vidreado, por ende la vista es completa y despejada al mar. El condominio cuenta con caminos con maicillo compactado, ideal para salir a correr, andar en bicicleta o caminar.",['Cocina'],5.0,4,Rodrigo,06-2016,https://www.airbnb.cl/rooms/804957401975945423?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
7,"CASA VICUÑA, VALLE DEL ELQUI . PISCINA Y QUINCHO",Bungalow entero,Vicuña,9,7,4, Habitación,3,privado,150.0,-29.98247,-70.98673,"https://maps.google.com/maps?ll=-29.98247,-70.98673&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Ubicada frente cervecería Cactus, en la mitad del camino entre La Serena y Vicuña, Valle del Elqui. Es un sector turístico especial para los amantes de la astronomía, deportes acuáticos (cerca embalse Puclaro), comida típica y hermosos e históricos pueblos de alrededor.","Hermosa casa en parcela de agrado, con piscina, tinaja y quincho. Decoración moderna, 4 Dormitorios, 3 baños, habilitada para 9 personas. Cuenta con cocina, refrigerador, tina con hidromasaje, agua caliente, tv cable, mesa ping pong, sendero inclusivo.
Km 30, Ruta 41, Vicuña ( frente a cervecería Cactus), Valle del Elqui.

Valor incluye uso de tinaja agua caliente  para 1 vez durante la estadía. Día uso adicional  tiene un costo diario de $70.000, costo adicional de   invitados $10.000 diarios


Casa que cuenta con todas las comodidades del hogar, rodeada de naturaleza y diversos atractivos turísticos. Especial para el descanso y compartir en familia.",['Vista al valle'],4.70,11,Cristian,12-2018,https://www.airbnb.cl/rooms/31074328?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-03-01&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
8,Casa con Piscina privada Alma Del Elqui,Casa de campo entero,La Serena,8,6,3, Habitación,2,privado,132.0,-30.0203,-70.5248,"https://maps.google.com/maps?ll=-30.0203,-70.5248&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un barrio muy tranquilo con vecinos muy hospitalarios, el nombre del callejón es de aguirre, debido a la primera familia que llegó al sector en el siglo pasado, esta cercado con muros de piedras (pircas) de al menos 200 años algunos de estos del tiempo de los diaguitas. El pueblo de paihuano está a 1 kilometro aprox, donde encontraras negocios, restaurantes, posta de urgencias, bomberos, carabineros, etc. puedes ir en auto o caminando (30 minutos)","Casa Alma del Elqui, Está ubicado antes de llegar a Paihuano Pueblo, inserto en medio del Valle, en ambiente rústico con maderas nobles y muros de piedras natural del mismo valle de Elqui, las sentirás cargadas de pura energía positiva, para que te encuentres contigo mismo, es un paraíso inspirador, especial para compartir en familia, seres queridos y enseñarles a tus hijos sobre las constelaciones en las noches estrelladas.


Es una casa con piscina de uso exclusivo para los huéspedes, 
Es un espacio verde en contraste con el marrón de los cerros y el azul del cielo. una imagen perfecta para guardar en su memoria.",['Cocina'],4.73,86,Claudio Contreras,12-2015,https://www.airbnb.cl/rooms/21867642?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
9,"Cabañas en Valle de Elqui, Parcela 6",Cabaña entero,La Serena,4,3,2, Habitación,1,privado,42.5,-29.98214,-70.98808,"https://maps.google.com/maps?ll=-29.98214,-70.98808&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Un lugar muy tranquilo.,"Tranquilidad, naturaleza y astronomía. Son 2 cabañas situadas en el Km 30 de la ruta 41. Cada cabaña esta equipada con cocina, living comedor, habitación matrimonial, habitación doble, TV satelital, quincho, piscina, zonas verdes y de observación astronómica (Petfriendly). Parcela 6 alojamiento, son dos cabañas situadas en el Valle del Elqui, que incluyen dos habitaciones, sala de estar, TV vía satélite y una cocina totalmente equipada. Los huéspedes también pueden relajarse en el jardín, en la piscina y en la barbacoa


La referencia de las cabañas, es la cervecería Cactus, que esta en frente. La cabaña esta cerca de la carretera, por lo cual tiene un fácil acceso.
Un lugar muy tranquilo, con bella vista al Valle y a las noches estrelladas.
Son dos cabañas, consultar disponibilidad de manera interna.",['Vista al río'],4.98,43,Morin,07-2014,https://www.airbnb.cl/rooms/22955485?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=66d791f9-0b2f-4a58-946a-1960bfddb9b5
