,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,"Internet, impresora, lavadora Descuentos 30% y 10%",Vivienda rentada entero,Ovalle,Región de Coquimbo,5,4,3, Habitación,2,privado,45.0,-30.61305,-71.20922,"https://maps.google.com/maps?ll=-30.61305,-71.20922&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Para su alojamiento usted dispone de un departamento nuevo de tres dormitorios y dos baños, el cual está recién amoblado con implementos para cocinar, estacionamiento gratuito, televisión por cable, internet fibra, impresora, lavadora, etc

El espacio
El departamento es amplio",['Vista al horizonte de la ciudad'],4.69,65,Georgina,03-2018,https://www.airbnb.cl/rooms/27903389?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
1,Promoción descuento 30% y 10% al valor de estadía.,Vivienda rentada entero,Ovalle,Coquimbo,5,4,3, Habitación,2,privado,50.0,-30.61497,-71.2079,"https://maps.google.com/maps?ll=-30.61497,-71.2079&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómodo y amplio departamento, ubicado en un segundo piso, en el condominio Ciudad del Encanto, con seguridad las 24 horas. Cuenta con estacionamiento, servicios de wi fi  fibra óptica y TV cable, además de locomoción a la puerta y cercanía a supermercado Santa Isabel y farmacia cruz verde.

El espacio
El departamento cuenta con 3 dormitorios, 2 baños, lavadora. Internet fibra y tv cable. Está ubicado en segunfo piso, tiene terraza con vista a una plazita.",['Vista al horizonte de la ciudad'],4.73,11,Nilsa Soledad,12-2020,https://www.airbnb.cl/rooms/47508426?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
2,"Depto con Piscina, Quincho, a min de la Playa.",Vivienda rentada entero,La Serena,Región de Coquimbo,4,3,2, Habitación,2,privado,39.167,-29.94394,-71.24966,"https://maps.google.com/maps?ll=-29.94394,-71.24966&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómodo Departamento en la mejor zona de La Serena,  con supermercados, Bencineras, restaurantes todo a pasos. Todo bien iluminado y con todas las comodidades.",['Cocina'],5.0,3,Clemente,03-2017,https://www.airbnb.cl/rooms/34281516?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
3,Primeros pasos de joyas frente a la playa desde Enjoy Casino,Vivienda rentada entero,Coquimbo,Región de Coquimbo,4,3,2, Habitación,1,privado,96.209,-29.94532,-71.2902,"https://maps.google.com/maps?ll=-29.94532,-71.2902&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuevo ático frente al mar justo debajo de la zona de spa/ barbacoa con vistas despejadas al Pacífico y a la costa de la ciudad.

El espacio
Nuevo ático frente al mar justo debajo de la zona de spa/ barbacoa con vistas despejadas al Pacífico y a la costa de la ciudad.

Espacios limpios, nuevos y espaciosos, con camas lujosas, toallas deliciosas, en el mejor edificio de La Serena, a pocos pasos de los mejores restaurantes de la ciudad, hermoso paseo marítimo, cafeterías frente a la playa, disfruta del casino y del entretenimiento en vivo.

Piscina, piscinas cubiertas, gimnasio moderno, spa con jacuzzis, sala de vapor, sauna y

Fácil acceso en taxi y sí, Uber está disponible, también hay una parada de autobús público a poca distancia a pie. Alquiler de bicicletas, scooters y patines disponibles al otro lado de la calle.","['Acceso a la playa', 'Frente a la playa']",4.55,98,Lili Carissa,06-2016,https://www.airbnb.cl/rooms/17283434?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
4,Excelente depto amoblado en la Serena,Vivienda rentada entero,La Serena,Coquimbo,6,6,2, Habitación,2,privado,69.386,-29.91706,-71.27465,"https://maps.google.com/maps?ll=-29.91706,-71.27465&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Excelente Departamento amoblado y totalmente equipado en primera línea y con vista al mar.
El dormitorio principal en suite, el segundo dormitorio tiene 3 camas y un sofá cama con  y televisión de 50 pulgadas con wife en el edificio
Living comedor muy amplio con comedor rectangular grande.
Piscina quincho. estacionamiento. Sector tranquilo y silencioso.
Ubicado frente a la playa con vista al mar desde todo el departamento.
Cercano a supermercados. farmacias. restaurantes, Mall  Faro, jardines.


El departamento es solamente para la persona que lo arrienda es ideal para ir ala playa andar en bicicleta y caminar
Hay lugares maravillosos para visitar como el valle del Elqui Vicuna 
Caminando se llega al Casino y al Faro 
Se pueden conocer museo 
La Recova que venden artesanías y tiene restaurante 
Te puedo prestar bicicletas pues tengo 2 para andar en la costanera mirando el mar y espacio especial para andar sin ningún peligro 
El edificio tiene una preciosa piscina y lugares para caminar y observar las plantas y vegetación 
La terraza es grande y tiene mesas y sillas para comer afuera 
Se arrienda con todo incluido refrigerador microonda horno eléctrico lavavajillas lavadora de ropa 
Secadora de Ropa equipo de música 
Toallas sábanas etc",['Cocina'],,,Ana Maria,07-2019,https://www.airbnb.cl/rooms/48038137?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
5,Departamento La serena,Vivienda rentada entero,La Serena,Región de Coquimbo,4,3,3, Habitación,1,privado,48.0,-29.9429,-71.25294,"https://maps.google.com/maps?ll=-29.9429,-71.25294&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómodo departamento con capacidad para 5 personas, muy bien ubicado en sector residencial de la ciudad. Lugar muy tranquilo con buena conectividad hacia el valle y la playa y con locomoción a la puerta.
Cercano a servicios, supermecados, restaurantes, estaciones de combustible.

El espacio
El lugar esta muy bien decorado, muy luminoso y muy tranquilo debido a su ubicación y a como esta emplzado el condominio.",['Cocina'],,,Felipe,08-2018,https://www.airbnb.cl/rooms/27638756?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
6,HERMOSO DEPARTAMENTO EN COQUÍMBO.,Condo entero,Coquimbo,Chile,4,3,3, Habitación,2,privado,55.0,-29.99335,-71.34102,"https://maps.google.com/maps?ll=-29.99335,-71.34102&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento ubicado a solo 1 kilómetro de la playa la ""HERRADURA"". Es un condominio seguro con conserjería 24/7. Consta de 3 habitaciones muy amplias y una cocina americana con un mini bar para que puedan disfrutar.
El condominio cuenta con una linda piscina.
Esta equipado para 4 a 5 personas , tiene dos baños  ( uno en la pieza matrimonial ) .
Esta a 3 cuadras del supermercado y de otros servicios básicos.
Cuenta con TELEVISIÓN + CABLE.
FULL equipado.",['Cocina'],4.73,11,John,07-2020,https://www.airbnb.cl/rooms/45238172?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
7,Apartamento de playa hermoso,Vivienda rentada entero,La Serena,Región de Coquimbo,4,4,2, Habitación,2,privado,54.519,-29.9146,-71.27574,"https://maps.google.com/maps?ll=-29.9146,-71.27574&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuestro apartamento está ubicado en el condominio del complejo urbano NeoHaus. Con una hermosa arquitectura y una decoración fresca, nuestro apartamento tiene 2 dormitorios y 2 baños. Además de estar justo al lado de la playa, el condominio cuenta con piscina, gimnasio, sauna, sala de billar y una sala de negocios para reuniones o presentaciones. Somos una pareja feliz de jóvenes profesionales y la mayor parte de la decoración se selecciona de nuestros viajes. ¡Hablamos español/inglés/francés/alemán básico y te esperamos!


Departamento entero",['Cocina'],4.50,4,German,09-2015,https://www.airbnb.cl/rooms/34421066?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
8,"Departamento en La Serena, Sector Peñuelas Eclipse",Condo entero,La Serena,Región de Coquimbo,6,5,4, Habitación,3,privado,600.0,-29.94599,-71.27327,"https://maps.google.com/maps?ll=-29.94599,-71.27327&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Ampliado pentouse de 4 h y 3b. Con living y comedor amplios, mesa para 10, living con 6 asientos y terraza con sillones. Desde la terraza se vera perfecto el eclipse.

El espacio
Excelente vista a la cuenca de la desebocadura del rio elqui. Rodeado de campos esto lo hace muy tranquilo.",['Cocina'],,,Fernando,04-2019,https://www.airbnb.cl/rooms/34065285?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
9,(eclipse)Departamento 2d1b centro de La Serena,Condo entero,La Serena,Región de Coquimbo,4,3,2, Habitación,1,privado,300.0,-29.90666,-71.26005,"https://maps.google.com/maps?ll=-29.90666,-71.26005&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en lindo condominio, tranquilo y en el centro de la ciudad, cerca de todos los servicios. Decorado con gusto y luminoso, especialmente familiar y seguro.",['Wifi'],,,Sonia,04-2019,https://www.airbnb.cl/rooms/33871751?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0f889227-72b4-4ca8-a90e-2bff894beb9d
