,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,cabaña interior con vista al mar,Casa de huéspedes entero,Los Vilos,Coquimbo,3,2,2, Habitación,1,privado,80.0,-31.98885,-71.50996,"https://maps.google.com/maps?ll=-31.98885,-71.50996&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cabaña interior en terreno compartido con familia anfitriona.
Ideal para relajarse solo, en pareja o familia. Con vista al mar y acceso a playa de rocas con pozones.
En zona de acantilados por lo que se recomienda resguardo de niños.

El espacio
Cabaña de 48m2 con 2 dormitorios, un baño, living-comedor y cocina integrada, amplia terraza.
Dormitorio principal con cama de 2 plazas y segundario con cama de 1 plaza","['Acceso a playa Privado', 'Frente a la playa']",5.0,22,Cecilia,09-2021,https://www.airbnb.cl/rooms/52169399?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=6a8760cb-8342-4fd6-a088-658c43ecc03f
1,Cabaña en Pichidangui Familiar,Casa de huéspedes entero,Pichidangui,Coquimbo,6,5,2, Habitación,1,privado,55.0,-32.1423,-71.5225,"https://maps.google.com/maps?ll=-32.1423,-71.5225&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cabaña familiar ideal para un buen descanso, equipada para 5 personas, a 3 minutos caminando a la playa y comercio. Consta de 1 baño completo, cocina, refrigerador, horno microondas, 5 camas ( 1 de 2 plazas en el dormitorio principal y 2 camarotes en el dormitorio secundario). Estacionamiento para 2 autos, internet, cable y espacio de uso privado. 
Somos Pet Friendly con recargo por mascota (agrégala como huésped).
La cabaña se sitúa en un terreno familiar, y los anfitriones están disponibles.",['Vista al jardín'],5.0,4,Vanessa,09-2016,https://www.airbnb.cl/rooms/754557363388017180?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=6a8760cb-8342-4fd6-a088-658c43ecc03f
2,Acogedora cabaña de huéspedes con terraza,Casa de huéspedes entero,Cachagua,Valparaíso,4,4,2, Habitación,2,privado,96.0,-32.5756,-71.4468,"https://maps.google.com/maps?ll=-32.5756,-71.4468&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta de la sencillez de este alojamiento tranquilo y céntrico.
Cabaña con terrazas y parrilla.
La playa queda a 15 minutos caminando.
Se arrienda con sábanas y toallas.",['Cocina'],5.0,7,Monica,11-2016,https://www.airbnb.cl/rooms/671055203841130586?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=6a8760cb-8342-4fd6-a088-658c43ecc03f
3,Cabaña para Parejas o Familias Pequeñas,Casa de huéspedes entero,Zapallar,Valparaíso,4,3,2, Habitación,1,privado,50.0,-32.63593,-71.42721,"https://maps.google.com/maps?ll=-32.63593,-71.42721&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Escápate a Maite y disfruta junto a tu pareja o familia de nuestra acogedora cabaña ubicada en el mejor sector de este encantador balneario. Nuestro alojamiento está completamente,ente equipado pudiendo alojar 3 personas cómodamente instaladas, con check in y check out autónomo.

El espacio
Nuestra cabaña está inserta en un lugar privilegiado, cercana a la famosa Playa Abanico con sus escuelas de surf, a los principales supermercados Tottus y Leo, a populares restaurantes como Pizzería Tío Tomate y Empanadas El Hoyo, además de farmacias, tiendas y ferias artesanales.",['Acceso la playa Público o compartido'],4.61,38,Fernando,12-2011,https://www.airbnb.cl/rooms/587519243344571945?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=6a8760cb-8342-4fd6-a088-658c43ecc03f
4,Acogedora casa con hermosa vista al mar,Suite de invitados entero,Papudo,Valparaíso,5,4,3, Habitación,1,privado,70.0,-32.5038,-71.4526,"https://maps.google.com/maps?ll=-32.5038,-71.4526&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Ubicación privilegiada a pasos de la playa.  Casa para 5 personas, tiene 3 dormitorios y 1 baño. Tiene una linda terraza con vista para disfrutar, con un pequeño patio. Cocina equipada.  Yo vivo todo el año en la casa contigua y estaré atenta a sus necesidades. Tenemos una cuna pack&play.  Para ir al dormitorio principal y al de 2 camas hay que subir 2 peldaños, y el cielo es de unos 2 mts aprox.

*** Se está construyendo un edificio cerca. Trabajan de lunes-viernes. preguntar por más info. 🙏


El agua caliente es por termo, y éste es de 50 litros.",['Acceso la playa Público o compartido'],5.0,16,Camila,01-2019,https://www.airbnb.cl/rooms/652862841599730113?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=6a8760cb-8342-4fd6-a088-658c43ecc03f
5,Acogedora Casa tipo Loft en Marbella,Casa de huéspedes entero,Puchuncaví,Valparaíso,5,4,2, Habitación,1,privado,110.0,-32.66605,-71.43885,"https://maps.google.com/maps?ll=-32.66605,-71.43885&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta en esta acogedora casa, en el mejor sector del condominio y Club de Golf de Marbella, en la comuna de Puchuncaví. Esta casa se arrienda completa y esta anexada a la casa principal, sin embargo, es completamente independiente y no comparten espacios, sólo la subida a la casa.
Cuenta con dos habitaciones, dos terrazas, gran jardín y estacionamientos. A sólo 5 minutos en auto a la playa y 20 minutos caminando. Tiene chimenea y cocina integrada. Recomendada para parejas solas o con niños.


Acogedora casa tipo Loft dentro del condominio Marbella. Cuenta con 2 piezas y 1 baño.
Una pieza con cama king y terraza privada. La segunda pieza con 3 camas (una cama nido de plaza y media , con una cama de una plaza por debajo) y otra cama de una plaza. (Capacidad total: 5 personas) 
Tiene un living con chimenea y un comedor con cocina integrada.
1 Baños completo.",['Acceso la playa Público o compartido'],5.0,6,Carolina,10-2014,https://www.airbnb.cl/rooms/735663387496047127?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=6a8760cb-8342-4fd6-a088-658c43ecc03f
6,CABAÑA PICHIDANGUI,Suite de invitados entero,Pichidangui,Chile,4,6,2, Habitación,2,privado,50.0,-32.13656,-71.53424,"https://maps.google.com/maps?ll=-32.13656,-71.53424&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Pichidangui - Costanera
Es muy concurrido en verano por su bella bahía de 5 Km. de extensión, de tranquilas aguas y que se encuentra rodeada por una playa de arena blanca. Además, es centro de actividades náuticas como el windsurf, parapente, paseos en bote, lanchas y veleros.
Posee una buena infraestructura hotelera y gastronómica (hoteles, moteles, cabañas, residenciales, camping, hosterías). Es un balneario ideal para familias, por la tranquilidad de sus aguas y su extensa playa.


Valor por 1 o2 personas $60.000, por noche .
Adicional  $10.000",['Cocina'],4.33,4,Eduardo,03-2018,https://www.airbnb.cl/rooms/29149460?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=6a8760cb-8342-4fd6-a088-658c43ecc03f
7,Cabaña Papudo para 6 personas,Casa de huéspedes entero,Papudo,Región de Valparaíso,6,5,2, Habitación,"1,5",privado,75.0,-32.5071,-71.44564,"https://maps.google.com/maps?ll=-32.5071,-71.44564&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disponible 04 cabañas para 06 personas cada una, con 02 habitaciones. 01 matrimonial y 01 con 02 camarotes 1 1/2. baño con shower door y baño en primer piso de visita. 
Cada Cabaña cuenta con estacionamiento y sector para realizar parrilladas.
se encuentra a 02 calles de la playa principal, a un costado de la plaza de la comuna y frente a un supermercado.
comercio variado alrededor de la propiedad.


Disponible 04 cabañas para 06 personas cada una, con 02 habitaciones. 01 matrimonial y 01 con 02 camarotes 1 1/2. baño con shower door y baño en primer piso de visita. 
Cada Cabaña cuenta con estacionamiento y sector para realizar parrilladas.
se encuentra a 02 calles de la playa principal, a un costado de la plaza de la comuna y frente a un supermercado.
comercio variado alrededor de la propiedad.",['Costa'],4.89,36,Angela,09-2018,https://www.airbnb.cl/rooms/31318411?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=6a8760cb-8342-4fd6-a088-658c43ecc03f
8,"Espectacular casa Maitencillo, Lomas Blancas",Casa de huéspedes entero,Maitencillo,Región de Valparaíso,10,8,5, Habitación,"2,5",privado,190.0,-32.68012,-71.43099,"https://maps.google.com/maps?ll=-32.68012,-71.43099&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa equipada full para 10 personas en Maitencillo. Arquitectura moderna y paneles solares, 5 habitaciones + sala de películas (tv sin cable). Gran jardín, quincho, fogón y estacionamientos.
El condominio Lomas Blancas cuenta con: piscina, canchas de Futbolito, Tenis, Paddle, Volleyball, paseos y jardines. Además de consejería y seguridad las 24 horas.

Importante: el condominio es una comunidad y tiene sus normas de convivencia. Por favor, ruidos molestos no más allá de las 1:30 am.


Esta casa es única ya que combina los beneficios de estar en un lugar grande, cómodo y con distintas entretenciones con la cercanía a la playa.",['Acceso la playa Público o compartido'],4.66,59,Antonia,05-2016,https://www.airbnb.cl/rooms/16613212?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e469d32-1e8f-402f-ad30-9e4928862132
9,Cabaña familiar 6 personas,Casa de huéspedes entero,Pichidangui,Coquimbo,6,5,3, Habitación,1,privado,67.5,-32.1432,-71.5237,"https://maps.google.com/maps?ll=-32.1432,-71.5237&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómoda cabaña familiar para un Máximo de 6 personas

El espacio
En el sitio hay 2 casas que comparten el patio y el estacionamiento, solo de arrienda la de abajo.",['Acceso la playa Público o compartido'],,,Evelynne,01-2023,https://www.airbnb.cl/rooms/825929517342693940?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e469d32-1e8f-402f-ad30-9e4928862132
