,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,Nuevo Departamento La Serena,Vivienda rentada entero,La Serena,5,4,3, Habitación,2,privado,90.0,-29.92107,-71.27424,"https://maps.google.com/maps?ll=-29.92107,-71.27424&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Ven a disfrutar de La Serena, y relájate en este exquisito departamento. Full equipado, con piscina, y a minutos de la playa.",['Acceso la playa Público o compartido'],,,Josefa,01-2016,https://www.airbnb.cl/rooms/801001156946318620?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=c0066dd9-977f-4444-b40a-c738a4537f8c
11,Apartamento Serena Golf,Vivienda rentada entero,La Serena,6,7,3, Habitación,"2,5",privado,90.0,-29.87369,-71.27497,"https://maps.google.com/maps?ll=-29.87369,-71.27497&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Un barrio tranquilo, seguro, ideal si buscas un descanso retirado de los ruidos
Existe un streepcenter donde se encuentra un minimarket lugar para abastecerse de alimentos, bebidas, alcohol.
también encontrarás un salón de belleza.","Disfruta del encanto del estilo vintage, moderno ,el dpto tiene una terraza frente al mar  y una parrilla que te permitirá disfrutar de un rico asado frente al mar.
La ropa de cama todo sábanas blancas bordadas, de excelente calidad. 
una cocina totalmente equipada
dpto acogedor, donde respiras la tranquilidad y exclusividad de su entorno.
dpto cuenta con señal de tv cable y además WiFi
esta ubicado en piso 3


Departamento Serena Golf está frente al mar, frente a piscina, a 3 minutos de canchas de golf, sus espacios están decorados para un excelente descanso,, está  completamente equipado, tiene reposeras que puedes llevar a la playa, parrilla en su terraza, sus sábanas y toallas son de calidad, con servicio de Wi-Fi, televisión por cable, es un lugar tranquilo, condominio privado,  seguro, con conserje durante el día y guardia de noche",['Cocina'],4.64,12,Erika,04-2016,https://www.airbnb.cl/rooms/31359991?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=c0066dd9-977f-4444-b40a-c738a4537f8c
12,Amplio departamento excelente ubicación,Vivienda rentada entero,La Serena,5,4,3, Habitación,2,privado,57.0,-29.93722,-71.28112,"https://maps.google.com/maps?ll=-29.93722,-71.28112&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",A dos cuadras de pub y restaurant av del mar sector el muelle cercano a casino enjoy,"Amplios espacios departamento casi nuevo con termo paneles amoblado de primer nivel al igual que electrodomésticos 
Exclusivo condominio solo 2 edificios de 10 pisos con dos ascensores por torre quincho y sala de eventos en Terrazas con vista panorámica piso 11
Acceso controlado 24/7

El espacio
Piscina salón con quinchos en piso 11",['Vista a la playa'],5.0,9,Danny,02-2019,https://www.airbnb.cl/rooms/35962727?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=c0066dd9-977f-4444-b40a-c738a4537f8c
13,DEPARTAMENTO 4D 2B Y 2 ESTAC. LA SERENA (8 PERS.),Vivienda rentada entero,La Serena,8,6,4, Habitación,2,privado,100.0,-29.92293,-71.27646,"https://maps.google.com/maps?ll=-29.92293,-71.27646&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Playa a 35 mts , zona de cafés, restaurantes, juego para niños, artesanías, amplia costanera con vías para bicicletas y paseos a orillas del mar. Faro a 500mts al norte, Casino a 500mts al sur","Excelente y amplio departamento en La Serena, con dos estacionamientos y una ubicación Privilegiada, cercano a playa y a principales atracciones de La Serena.

El departamento posee 4 habitaciones, 1 con cama matrimonial en suite con smart tv, la segunda con cama matrimonial, otra con dos camas en litera y la ultima habitación con dos camas individuales.

Además, cocina equipada, living comedor y terraza con vista al mar y bahía de Coquimbo.
El condominio cuenta con una hermosa piscina .


Gran departamento con espacios amplios y terraza cerrada con ventanales de vidrio apto para niños","['Acceso a la playa', 'Frente a la playa']",4.96,24,Guillermo,12-2018,https://www.airbnb.cl/rooms/30858614?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=c0066dd9-977f-4444-b40a-c738a4537f8c
14,"Refugio Costero, Descanso y playa, La Serena",Vivienda rentada entero,La Serena,5,4,3, Habitación,2,privado,85.0,-29.9248,-71.2755,"https://maps.google.com/maps?ll=-29.9248,-71.2755&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Zona segura y con buena iluminación. A pasos de Av del Mar (playa) y Avenida 4 esquinas (zona de locales de comida, pub's, ferias artesanales y más)
No puedes dejar de visitar: Cafetería Trinidad, Resto-bar Huentelauquen, Pub El Muelle, Fogón del Mar, Yoko Sea Food. Dentro de los atractivos turísticos existe: El Faro Monumental, el Parque Japonés, La Cruz del Tercer Milenio, múltiples balnearios y el Valle del Elqui.","Refugio Costero es un amplio y hermoso  departamento ambientado para crear un espacio de relajación y desconexión. Totalmente equipado podrá disfrutar de una agradable estancia observando el atardecer desde la terraza con vista al mar. Posee una posición estratégica a pasos de playa ferias artesanales centros gastronómicos y más. Está habilitado para 5 personas e incluye, entre otros: TV cable, Wifi,  agua embotellada, té, café, azúcar y un pequeño regalo de bienvenida con productos de la zona


Es un condominio cerrado, en donde los huéspedes pueden optar a zona de piscina, áreas verdes, juegos infantiles, sector de barbacoa, sala de juegos, estacionamiento privado y ciclo Parking (estacionamiento de bicicletas)
En las fotos pueden encontrar mayores detalles del funcionamiento en pandemia, así como también cuentan con nuestra asesoría 24/7

Refugio Costero es una excelente alternativa para quienes deseen escapar de su rutina y renovar energías en la hermosa zona costera de la IV región de Chile.",['Vista al horizonte de la ciudad'],5.0,20,Marcela,01-2020,https://www.airbnb.cl/rooms/41563347?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=c0066dd9-977f-4444-b40a-c738a4537f8c
15,Vista Océano 21 WiFi 7 personas,Vivienda rentada entero,Coquimbo,7,6,3, Habitación,2,privado,125.0,-29.94449,-71.28871,"https://maps.google.com/maps?ll=-29.94449,-71.28871&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este departamento se encuentra en el vigésimo primer piso del edificio Club Océano, frente al mar y a pasos del casino Enjoy. Es muy seguro para familias con niños, pues cuenta con terraza cerrada.

Tiene 3 dormitorios y 2 baños, habilitado para 7 personas como máximo, cama matrimonial de tamaño queen, 1 cama individual y 2 camarote (cuchetas)

Cuenta con Smart TV conectado a Cable en living, Wi-Fi ilimitado, completamente equipado


Este departamento se encuentra en el vigésimo primer piso del edificio Club Océano, frente al mar y a pasos del casino Enjoy. Es muy seguro para familias con niños, pues cuenta con terraza cerrada.

Tiene 3 dormitorios y 2 baños, habilitado para 7 personas como máximo, cama matrimonial de tamaño queen, 1 cama individual y 2 camarote (cuchetas)

Cuenta con Smart TV conectado a Cable en living, Wi-Fi ilimitado, completamente amoblado y equipado para una grata estadía en La Serena. Hervidor eléctrico, cafetera, todo lo necesario para cocinar si deseas. Secador de pelo, Aspiradora, Estufa eléctrica

No acepto mascotas.

Quinchos para asados y salón de eventos se encuentran en la terraza del edificio y se cancela en administración por su uso. Gran piscina de borde infinito para adultos y niños, con reposeras para descansar. Gimnasio, Sauna (se paga en Administración) Lavandería.

Estacionamiento propio para un automóvil. si necesitas otro, el valor es de $10.000 diarios

Disfruta de la hermosa vista y la cercanía al casino Enjoy y los mejores restaurantes de la zona!",['Vista al jardín'],,,Yanitza,01-2012,https://www.airbnb.cl/rooms/768757049121770054?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=c0066dd9-977f-4444-b40a-c738a4537f8c
16,marina sol III depto. jeny,Vivienda rentada entero,Coquimbo,4,3,3, Habitación,2,privado,50.273,-29.94503,-71.28735,"https://maps.google.com/maps?ll=-29.94503,-71.28735&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Mi  depto. 
Esta ubicado en la zona turística  mas importante de Coquimbo ,en el sector de Penuelas,detrás del Casino de juegos, es acogedor y tranquilo a una cuadra de la avenida del mar.
Queda cerca de mall vivo,ferias artesanales,mini supermercados,a una cuadra de la carretera 
etc.",['Vista al patio'],4.93,14,Jeny,02-2019,https://www.airbnb.cl/rooms/32307529?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=c0066dd9-977f-4444-b40a-c738a4537f8c
17,Departamento frente a la playa Full equipado,Vivienda rentada entero,La Serena,6,5,3, Habitación,2,privado,110.0,-29.92896,-71.28047,"https://maps.google.com/maps?ll=-29.92896,-71.28047&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Se puede ir caminando a varios restaurantes, pubs, discotecas, al Casino y al Faro Monumental de La Serena. Si les gusta correr, la Av. del Mar es perfecta para un trote matutino o nocturno.cuenta con ciclovía para los ciclistas","Precioso depto. amoblado frente a la playa, 110 m2. Equipado para 6 personas, 3 dormitorios y 2 baños. Terraza con vista al mar. Cocina completamente equipada. Wifi, cable. Ubicación céntrica en la Av. Del Mar. a pasos de muchos restaurantes y pubs

El espacio
Depto está en el ultimo piso. Recibe todo el sol de la tarde y podrás disfrutar de atardeceres deslumbrantes. Ven a relajarte frente a la playa en este elegante y comodo departamento.",['Vista a la bahía'],4.93,17,Ivan Rodrigo,01-2016,https://www.airbnb.cl/rooms/10587117?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=c0066dd9-977f-4444-b40a-c738a4537f8c
18,"Amplio depto 1ra línea AVENIDA DEL MAR, LA SERENA",Vivienda rentada entero,La Serena,6,5,3, Habitación,2,privado,90.0,-29.92952,-71.28063,"https://maps.google.com/maps?ll=-29.92952,-71.28063&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Amplio depto. (100m2) primera línea del borde costero  ubicado en sector privilegiado de la av. del mar.
Fácil acceso, al lado de minimarket, lavandería, panadería y de los mejores restaurantes y pubs de la ciudad.  
Tercer piso, baja densidad de personas ya que el edificio cuenta con sólo 28 departamentos.
Cuenta con cochera
Consultar disponibilidad.",['Acceso la playa Público o compartido'],4.88,25,Laura,12-2018,https://www.airbnb.cl/rooms/31352229?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-15&previous_page_section_name=1000&federated_search_id=a1449304-74c2-4499-a0df-da40f847cdc8
19,Espectacular departamento en Avenida del Mar.,Condo entero,La Serena,8,7,3, Habitación,2,privado,85.0,-29.91064,-71.27152,"https://maps.google.com/maps?ll=-29.91064,-71.27152&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular departamento para 8 personas con estacionamiento, juegos, piscina. Cercana a mall, supermercados y gran variedad de entretenciones. Incluyendo casino enjoy a 10 minutos.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.71,7,Carolina,01-2020,https://www.airbnb.cl/rooms/41291680?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=a1449304-74c2-4499-a0df-da40f847cdc8
20,MERECIDO DESCANSO FRENTE AL MAR 🏖😎🌞,Vivienda rentada entero,Coquimbo,7,3,3, Habitación,"2,5",privado,103.999,-29.95825,-71.31201,"https://maps.google.com/maps?ll=-29.95825,-71.31201&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",La tranquilidad y seguridad que prima en la zona.,"Cómodo departamento vista al mar en principal Avenida Costanera, situado en barrio tranquilo, seguro, ideal para familia.A pasos de la playa,  
Amplia piscina para disfrutar, estacionamiento, áreas verdes y servicios dentro de la comunidad.
Cercano al Valle de Elqui , cuna de Gabriela Mistral, cercano a zonas de producción de vino, cerveza y pisco, También  observatorios astronómicos (Tololo, Mamalluca, etc)y Punta de Choros, importante reserva ecológica. 
Ciclo vía desde el mismo departamento.


La vista desde la terraza a la Cruz del tercer Milenio en Coquimbo o mirar hacia La Serena en la misma posición tanto de día como de noche, hace que sea un momento mágico. Cerrar los ojos y sentir las olas te traslada a un mundo de relajación o simplemente te llevan a otra dimensión.",['Vista a la bahía'],4.88,32,Jorge,10-2019,https://www.airbnb.cl/rooms/39367298?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=a1449304-74c2-4499-a0df-da40f847cdc8
21,Apartamento con vista al mar,Condo entero,La Serena,6,5,3, Habitación,2,privado,120.0,-29.88028,-71.27244,"https://maps.google.com/maps?ll=-29.88028,-71.27244&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Hermosa vista panorámica.,['Acceso a la playa'],4.85,26,Silvia,06-2019,https://www.airbnb.cl/rooms/35650684?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=a1449304-74c2-4499-a0df-da40f847cdc8
22,Departamento vista al mar,Vivienda rentada entero,La Serena,5,3,3, Habitación,2,privado,75.0,-29.92333,-71.27552,"https://maps.google.com/maps?ll=-29.92333,-71.27552&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"amplio departamento equipado para 5 personas, en condominio con ambiente familiar y seguro, a pasos de la playa y avenidas principales

Número de permiso
+56963864270",['Cocina'],,,Carlos,11-2022,https://www.airbnb.cl/rooms/770489278587659971?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=a1449304-74c2-4499-a0df-da40f847cdc8
23,Departamento Peñuelas con vista al mar,Vivienda rentada entero,La Serena,5,3,3, Habitación,2,privado,95.0,-29.94432,-71.28584,"https://maps.google.com/maps?ll=-29.94432,-71.28584&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento con vista al mar, piso 11, buena iluminación durante todo el día, con vista privilegiada del atardecer. Piscina, sector de Quinchos y áreas verdes.  Ubicado en segunda linea con acceso habilitado a la Playa,  frente a Casino Enjoy, outlets, restaurantes y avenida del mar. cercano a centros nocturnos y de entretención familiar. fácil acceso desde ruta 5.",['Vista al mar'],4.76,17,Consuelo,01-2020,https://www.airbnb.cl/rooms/41499297?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=a1449304-74c2-4499-a0df-da40f847cdc8
24,Ven a vivir tus vacaciones en Laguna Del Mar,Vivienda rentada entero,La Serena,6,5,3, Habitación,2,privado,115.0,-29.8994,-71.2725,"https://maps.google.com/maps?ll=-29.8994,-71.2725&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"localizado en uno de los mejores sectores de La Serena cuenta con una hermosa playa con una laguna artificial que permite realizar deportes náuticos sin motor,   A pocos kilómetros del valle del Elqui

El espacio
el departamento esta cómodamente acondicionado para recibir a 6 personas cuenta con 3 cómodas habitaciones, dos de estas habitaciones tienen vista directa al mar  y a la laguna por lo que la vista es inmejorable
e encuentra decorado con motivos marinos y colores claros Para hacer la instancia de relajo aún más agradable se encuentra totalmente equipado, y por supuesto con acceso a internet Wi-Fi e IPTV.",['Vista al desierto'],4.70,23,Julio,05-2019,https://www.airbnb.cl/rooms/34945425?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=a1449304-74c2-4499-a0df-da40f847cdc8
