,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,Linda y acogedora casa nueva,Alojamiento entero,Puchuncaví,Valparaíso,11,11,4, Habitación,3,privado,193.333,-32.69185,-71.42525,"https://maps.google.com/maps?ll=-32.69185,-71.42525&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedora y amplia casa para familias en lugar tranquilo, a 4 km de la playa de Maitencillo. Condominio cerrado con Club House, piscina, gimnasio, cancha de tenis, cancha de polo, caballerizas. Ideal para un descanso familiar.",['Acceso la playa Público o compartido'],5.0,10,Constanza,04-2013,https://www.airbnb.cl/rooms/51978934?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=33929d22-7773-4507-b080-4990e0c0c4ae
11,Cabaña de 2 pisos en pleno campo,Alojamiento entero,Puchuncaví,Región de Valparaíso,7,6,3, Habitación,"1,5",privado,120.0,-32.70651,-71.37364,"https://maps.google.com/maps?ll=-32.70651,-71.37364&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Amplia cabaña de 2 pisos, 3 dormitorios y terraza ubicada en una parcela que cuenta con comodidades y atractivos que pueden ser usados por los huéspedes: piscina (sólo 1 disponible durante temporada de verano), quinchos (parrilla y mesas), salón de eventos, gimnasio, juegos para niños y extensas áreas verdes que incluyen paseos alrededor de árboles frutales. A 15 minutos de la playa de Maitencillo y a 15 de la Caleta Horcón.


La cabaña es bastante grande y puedes estacionar cómodamente 2 vehículos. Cuentas con una cómoda terraza, zona para asados (parrilla, sombrilla y mesa de camping) rodeada de árboles, agua caliente e internet, además de todos los detalles para que te sientas cómodo. El recinto es muy seguro y cuenta con portón eléctrico para el ingreso. Junto a esta cabaña hay 4 más en la misma parcela, además de una casa principal donde viven Alejandro y Erica, quienes te ayudarán en todo lo que necesites. El entorno es 100% campo chileno. Ideal para quienes buscan desconectarse de todo y vivir días tranquilos junto a la naturaleza. El sector funciona perfecto para la práctica de mountain bike (en el camino del acceso se hacen competencias periódicamente), trekking y cabalgatas. Si lo tuyo son los deportes de agua, hay playas increíbles a 15 minutos, ideales para la práctica de surf. En Maitencillo puedes encontrar escuelas de Surf, como también arriendo de motos y clases de parapente. Agenda tu próxima estadía ahora, ¡con gusto te esperamos en Puchuncaví!",['Cocina'],4.83,35,Claudio,01-2015,https://www.airbnb.cl/rooms/20882751?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=33929d22-7773-4507-b080-4990e0c0c4ae
12,Casa en condominio Polo Maitencillo,Alojamiento entero,Puchuncaví,Valparaíso,10,10,5, Habitación,"3,5",privado,220.0,-32.69499,-71.42511,"https://maps.google.com/maps?ll=-32.69499,-71.42511&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Linda casa en condominio tranquilo a 4 Kms. de la playa de Maitencillo, con todas las comodidades para disfrutar y descansar. La casa es especial para familias y el condominio tiene: recepción las 24hrs, clubhouse con gimnasio, sauna, sala de TV, mesa de pool, sala de juegos para niños, piscina, canchas de tennis, plaza con juegos infantiles, cancha de Polo y caballerizas.


Habitación 1: en suite con cama super king
Habitación 2: Dos camas 1 plaza (niños)
Habitación 3: Dos camarotes altos con protección arriba (niños)
Habitación 4: en suite con cama king
2 baños en piezas matrimoniales en suite
1 baño para piezas de niños
1 baño visita (sin ducha)",['Vista al jardín'],5.0,3,Ximena,08-2014,https://www.airbnb.cl/rooms/741442656632513840?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=33929d22-7773-4507-b080-4990e0c0c4ae
13,"Espaciosa, moderna y acogedora casa en Cantagua",Alojamiento entero,Zapallar,Valparaíso,15,14,6, Habitación,"5,5",privado,400.0,-32.6142,-71.4302,"https://maps.google.com/maps?ll=-32.6142,-71.4302&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Gran casa ubicada dentro del Condominio Cantagua de Cachagua. Precioso jardin, gran Quincho que se puede usar cerrado o incorporado a la terraza y al jardin, con parrilla a gas y a carbón; Preciosa vista; Calefacción por radiadores a gas y Bosca panorámica en el living.La casa puede ser usada cómodamente por dos familias.
El Condominio cuenta con Seguridad, control de acceso;canchas de Padel, Tenis, Club House, piscina temperada, juegos de niños.
El consumo de gas y electricidad se cobran aparte


Logia, lavadora y secadora de ropa",['Cocina'],,,Marcia,05-2016,https://www.airbnb.cl/rooms/658833443238800888?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=33929d22-7773-4507-b080-4990e0c0c4ae
14,Casa a pasos de la playa Punta Puyai,Alojamiento entero,Papudo,Valparaíso,10,7,5, Habitación,2,privado,160.0,-32.49863,-71.43269,"https://maps.google.com/maps?ll=-32.49863,-71.43269&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con la familia y amigos en esta casa ubicada en un condominio, en el mejor sector de Papudo ""Punta Puyai"".

El espacio
Ubicada en condominio con seguridad 24/7, a 5 minutos caminando a la playa.
Al entrar a la casa te encuentras con el hall de acceso, gran espacio de living y comedor de desayuno. Cocina equipada para 10 personas. Primer baño completo en primer piso. Habitación 1 con una cama de 2 plazas con buen espacio y segunda habitación con cama nido de 1 plaza y media. 
Subiendo por la escalera encuentras el segundo baño completo, al costado habitación 3 con una cama de 2 plazas y espacio acogedor, habitación 3 con 2 camas de 1 plaza y por ultimo habitación principal con una cama King, con acceso al baño desde la habitación. 
Gran terraza para compartir y disfrutar con vista a un lindo patio con reposteras y fuente de agua. El cual esta abierto a los jardines del condominio, gran vegetación y cuidado.","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,6,Fernanda,09-2021,https://www.airbnb.cl/rooms/738347638937685679?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=33929d22-7773-4507-b080-4990e0c0c4ae
15,Vista al mar y piscina MO1C4,Alojamiento entero,Puchuncaví,Valparaíso,8,4,3, Habitación,2,privado,219.58,-32.66479,-71.43118,"https://maps.google.com/maps?ll=-32.66479,-71.43118&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Estilosa casa que integra la belleza natural del entorno con espacios interiores simples, funcionales, elegantes y minimalistas.

Se encuentra en el Condominio Olas en Marbella, un lugar acogedor y tranquilo, ideal para conectarse con la naturaleza y descansar.

Olas tiene una piscina con vista al mar, canchas de tenis, gimnasio y sala para trabajar con internet wifi.

NO SE ACEPTAN GRUPOS DE JÓVENES
NO ESTÁ PERMITIDO HACER FIESTAS, NI EVENTOS
NO SE ACEPTAN MASCOTAS",['Acceso la playa Público o compartido'],,,Martín,11-2019,https://www.airbnb.cl/rooms/775612125652945319?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=33929d22-7773-4507-b080-4990e0c0c4ae
16,Acogedora casa en Cachagua playa y naturaleza.,Alojamiento entero,Zapallar,Región de Valparaíso,8,7,4, Habitación,3,privado,200.0,-32.61707,-71.42987,"https://maps.google.com/maps?ll=-32.61707,-71.42987&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuestra casa se encuentra en un Condominio rodeado de naturaleza.
Cuenta con espacios funcionales y preciosa vista.
Con un bonito Club House, con piscinas, canchas de tennis y futbol sus vacaciones serán inolvidables!

El espacio
Nuestra casa cuenta  con 2 habitaciones ( con 2 camas cada una)
 , 1 habitación  principal ( con baño) y 1 de servicio  ( con baño)
Posee closets habilitados para huéspedes .
Living comedor , comedor - cocina americana, terrazas,y espacio al aire libre para relajarse.
Equipada para 6 personas con sabanas y toallas, lavadora y (tendedor de ropa)",['Cocina'],,,Andrea,08-2018,https://www.airbnb.cl/rooms/27986156?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=33929d22-7773-4507-b080-4990e0c0c4ae
17,Hermosa Casa 5D2B a 150 metros del Mar Punta Puyai,Alojamiento entero,Papudo,Región de Valparaíso,10,8,5, Habitación,2,privado,150.0,-32.49739,-71.43232,"https://maps.google.com/maps?ll=-32.49739,-71.43232&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Punta Puyai - Papudo es una ciudad costera que pertenece al circuito litoral central de Chile, en cercanía a otras playas como Zapallar, Cachagua y Maitencillo. Se encuentra a 1:45 Hrs de nuestra Capital, Santiago y a 1:30 Hrs. De Viña del Mar, principal atractivo turístico de la costa de Chile. Es un lugar tranquilo para descansar en familia. Te va a encantar mi lugar debido a que nuestra casa se encuentra a 80 metros de la playa más cercana, dentro de un condominio con mucha naturaleza.


Dos kilómetros de arenas blancas y un excelente microclima caracterizan esta hermosa playa al norte de la V Región, donde la naturaleza de este exclusivo lugar se muestra en todo su esplendor.",['Acceso la playa Público o compartido'],4.43,31,Carolina,12-2016,https://www.airbnb.cl/rooms/13430029?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=fc15e943-4b90-48e2-aee4-745df188cc05
18,Preciosa casa con Lindo jardín y vista al mar,Alojamiento entero,Cachagua,Zapallar,8,12,2, Habitación,"3,5",privado,290.0,-32.61677,-71.43061,"https://maps.google.com/maps?ll=-32.61677,-71.43061&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuestra increible y cómoda casa, con  amplio jardín con vista al mar, está ubicada en un seguro y precioso condominio con Club House y gran piscina temperada. Luminosa y con amplia terraza, es un privilegio gozar de los jardines y la vista. 
Perfecta para unas vacaciones a pocos minutos de la Playa de Cachagua y Zapallar.  Excelente distribución,  segura y cómoda para la familia.

Chimenea y calefacción y piscina temperada para los días fríos. Y gran quincho para disfrutar las vacaciones.


Moderna casa bien cuidada con ropa de cama blanca de buena calidad, bonitos dormitorios y cómodas áreas de recepción. Pisos de madera y piedra, cafetera nespresso, para cafés con vista al mar.

Moderna casa con chimenea y calefaccion central.  Preciosa vista en medio del bosque, desde donde se ve el mar y la puesta de sol.  Amplias habitaciones con baño privado.  Living con chimenea y area para lectura con amplio ventanal hacia el jardín.  Comedor grande y moderno con piso de piedra. Amplios y cómodos closet y 3 baños modernos. Sábanas blancas de 250 hilos, bien decorada y en un entorno privilegiado.","['Acceso a la playa', 'Frente a la playa']",4.70,12,Marcela,04-2015,https://www.airbnb.cl/rooms/16386613?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=fc15e943-4b90-48e2-aee4-745df188cc05
19,"Casa en Cantagua con Club, Vista al Mar, Cachagua",Habitación privada en alojamiento,Zapallar,Región de Valparaíso,9,9,4, Habitación,4,privado,300.0,-32.61721,-71.43004,"https://maps.google.com/maps?ll=-32.61721,-71.43004&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa con una ubicación inmejorable  dentro del condominio,  para disfrutar de todas las instalaciones del club house  a  solo 2 minutos caminando. Casa con gran jardín y  vista al mar por todo el frente de la casa.  
Arquitectura  mediterránea de 2 pisos, con  :  dormitorio principal en suite, mas 2  dormitorios,  salita TV con cama nido,  pieza servicio.  Club house con instalaciones deportivas, canchas de tenis, paddle,  futbolito, mas 3 piscinas  al aire libre  (1 temperada) y 1 restaurante.


Casa con gran jardín privado y una vista privilegiada al mar.  Acceso directo al club house, a 2 minutos caminando. El condominio es exclusivo, con acceso controlado  y cuenta con la mayor seguridad de la zona, además tiene personal de apoyo en reparaciones y otros.",['Vista al mar'],4.91,11,Bernardita,01-2018,https://www.airbnb.cl/rooms/30763343?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=fc15e943-4b90-48e2-aee4-745df188cc05
20,Cabaña familiar a 15 mins de Maitencillo,Alojamiento entero,Puchuncaví,Región de Valparaíso,7,6,3, Habitación,1,privado,120.0,-32.70645,-71.37476,"https://maps.google.com/maps?ll=-32.70645,-71.37476&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa cabaña de 3 dormitorios ubicada en una parcela que cuenta con comodidades y atractivos que pueden ser usados por los huéspedes: piscina (sólo 1 disponible durante temporada de verano), quinchos (parrilla y mesas), salón de eventos, gimnasio, juegos para niños y extensas áreas verdes que incluyen paseos alrededor de árboles frutales. A 15 minutos de la playa de Maitencillo y a 15 de la Caleta Horcón.


Amplia cabaña, cuenta con 3 habitaciones y estacionamiento para 3 vehículos. Cuentas con una gran terraza, agua caliente e internet, además de todos los detalles para que te sientas cómodo. El recinto es muy seguro y cuenta con un portón eléctrico para el ingreso. Junto a esta cabaña hay 4 más en la misma parcela, además de una casa principal donde viven Alejandro y Erica, quienes te ayudarán en todo lo que necesites.

El entorno es 100% campo chileno. Ideal para quienes buscan desconectarse de todo y vivir días tranquilos junto a la naturaleza. El sector funciona perfecto para la práctica de mountain bike (en el camino del acceso se hacen competencias periódicamente), trekking y cabalgatas. Si lo tuyo son los deportes de agua, hay playas increíbles a 15 minutos, ideales para la práctica de surf. En Maitencillo puedes encontrar escuelas de Surf, como también arriendo de motos y clases de parapente.

Agenda tu próxima estadía ahora, ¡con gusto te esperamos en Puchuncaví!",['Cocina'],4.88,48,Claudio,01-2015,https://www.airbnb.cl/rooms/20678750?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=fc15e943-4b90-48e2-aee4-745df188cc05
21,Moderna amplia casa. Estupenda vista mar y bosque,Alojamiento entero,Cachagua,Zapallar,8,7,4, Habitación,3,privado,270.0,-32.61427,-71.4301,"https://maps.google.com/maps?ll=-32.61427,-71.4301&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuestra increible y cómoda casa, con quincho y amplio jardín con vista al mar, está ubicada en un seguro y precioso condominio con Club House y gran piscina.  Luminosa y con amplia terraza, es un privilegio gozar de los jardines y la vista. Perfecta para unas vacaciones a pocos minutos de la Playa de Cachagua y Zapallar.  Excelente distribución,  segura y cómoda para la familia.

Chimenea y calefacción y piscina temperada para los días fríos.


Moderna casa bien cuidada con ropa de cama blanca de buena calidad, bonitos dormitorios y cómodas áreas de recepción. Pisos de madera y piedra, cafetera nespresso, para cafés con vista al mar.

Moderna casa con chimenea y calefaccion central.  Preciosa vista en medio del bosque, desde donde se ve el mar y la puesta de sol.  Amplias habitaciones con baño privado.  Living con chimenea y area para lectura con amplio ventanal hacia el jardín.  Comedor grande y moderno con piso de piedra. Amplios y cómodos closet y 3 baños modernos. Sábanas blancas de 250 hilos, bien decorada y en un entorno privilegiado.",['Vista al jardín'],4.63,8,Marcela,04-2015,https://www.airbnb.cl/rooms/26943729?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=fc15e943-4b90-48e2-aee4-745df188cc05
22,Casa totalmente equipada en el balneario de Papudo,Alojamiento entero,Papudo,Valparaíso,5,5,2, Habitación,1,privado,65.0,-32.5103,-71.4288,"https://maps.google.com/maps?ll=-32.5103,-71.4288&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedora casa en el hermoso balneario de Papudo, ideal para disfrutar junto a la familia de la tranquilidad y belleza de su entorno.
Papudo cuenta con más de un atractivo y distintos panoramas que lo hacen único desde su exquisita gastronomía con productos locales, paseos a caballo, trekking por los diversos cerros, paseos en lancha y mucho más.
Estamos ubicados a minutos de la playa con diferentes alternativas de llegada. Junto a nosotros puedes consultar los distintos panoramas de la zona.


920512521",['Vista a las montañas'],,,Sebastian,10-2022,https://www.airbnb.cl/rooms/746657708427090895?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=fc15e943-4b90-48e2-aee4-745df188cc05
