,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,"Una vista increíble , seguridad, y tranquilidad",Casa de huéspedes entero,Coquimbo,5,4,2, Habitación,1,privado,61.714,-29.9797,-71.37182,"https://maps.google.com/maps?ll=-29.9797,-71.37182&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Hermosas casas con una rendición semiárida y una vista increíble a la bahía de La Herradura,"La Herradura es una pequeña comunidad a unos 14 kilómetros de la Serena. La Herradura provee para el turista seguridad y tranquilidad. La playa es calmada y no sobre-poblada. La Casa tiene dos dormitorios y un jardín cercado, El cual da la posibilidad  de traer tu mascota. La vista es espectacular. tiene estacionamiento privado dentro de la propiedad lo que te da seguridad que tu vehículo esta seguro.


la casa es muy acogedora,  consta con un amplio dormitorio matrimonial. tiene una vista increíble a la bahía de La Herradura. 5 sillas de playa están en la terraza para que puedan disfrutar de una bella vista y al espectáculo de luces por la noche donde se puede divisar La Serena y Coquimbo.
Hay un patio donde los niños pueden jugar y las mascotas disfrutar.",['Vista al horizonte de la ciudad'],4.92,13,Gabriela,08-2019,https://www.airbnb.cl/rooms/47471719?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=ceeec5f5-075d-4334-9124-9a8a7b9175b4
11,Cabaña Valle de Elqui.,Casa de huéspedes entero,La Serena,5,4,2, Habitación,1,privado,110.0,-29.97394,-71.08785,"https://maps.google.com/maps?ll=-29.97394,-71.08785&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,,['Vista al patio'],,,Carlos,01-2021,https://www.airbnb.cl/rooms/50178577?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000&federated_search_id=ceeec5f5-075d-4334-9124-9a8a7b9175b4
12,Cabaña familiar 6 personas,Casa de huéspedes entero,Pichidangui,6,5,3, Habitación,1,privado,75.0,-32.1432,-71.5237,"https://maps.google.com/maps?ll=-32.1432,-71.5237&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Lugar tranquilo,"Cómoda cabaña familiar para un Máximo de 6 personas

El espacio
En el sitio hay 2 casas que comparten el patio y el estacionamiento, solo de arrienda la de abajo.",['Acceso la playa Público o compartido'],,,Evelynne,01-2023,https://www.airbnb.cl/rooms/825929517342693940?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000&federated_search_id=ceeec5f5-075d-4334-9124-9a8a7b9175b4
13,"Guanaqueros, naturaleza y campo",Habitación privada en casa de huéspedes,Coquimbo,6,5,3, Habitación,2,privado,64.638,-30.2099,-71.3968,"https://maps.google.com/maps?ll=-30.2099,-71.3968&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Lleva a toda la familia a este fantástico lugar con muchas zonas para divertirse.,['Cocina'],,,Nelson,01-2023,https://www.airbnb.cl/rooms/824478327357277569?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-23&previous_page_section_name=1000&federated_search_id=ceeec5f5-075d-4334-9124-9a8a7b9175b4
14,CABAÑAS FRANCISCA,Habitación privada en casa de huéspedes,Salamanca,10,5,5, Habitación,5,privado,20.0,-31.83588,-70.85735,"https://maps.google.com/maps?ll=-31.83588,-70.85735&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Son parcelas, lo que permite un distanciamiento y bajo ruido. Muy cercano a las montañas.","Cabañas Francisca cuenta con:
Habitaciones single de 12 o 15 m2
Baños privados
Entradas independientes
Camas de 2 plazas
TV satelital
Internet satelital
Refrigerador de 90 Litros
Cámaras de vigilancias IP las 24 hrs.",['Vista a las montañas'],,,Katty Cortés,04-2018,https://www.airbnb.cl/rooms/51349822?adults=1&children=0&infants=0&pets=0&check_in=2023-02-16&check_out=2023-02-21&previous_page_section_name=1000&federated_search_id=ceeec5f5-075d-4334-9124-9a8a7b9175b4
15,Cabaña Vientos del Puclaro,Casa de huéspedes entero,Vicuña,4,3,2, Habitación,1,privado,75.0,-30.00167,-70.81817,"https://maps.google.com/maps?ll=-30.00167,-70.81817&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cabaña tranquila, amplia y full equipada para 4 personas. Ideal para familias que desean desconectarse y pasar un grato momento.  Disponemos de dos habitaciones, un baño, cocina, living, comedor y terrazas. Además, contamos con un área especializada para el relajo con cama de cuarzo recargada con energías del Valle de Elqui.
Nos encontramos en un área rural, muy tranquila, ideal para observar las estrellas.",['Cocina'],,,Melany,04-2017,https://www.airbnb.cl/rooms/657109933473339267?adults=1&children=0&infants=0&pets=0&check_in=2023-02-28&check_out=2023-03-05&previous_page_section_name=1000&federated_search_id=ceeec5f5-075d-4334-9124-9a8a7b9175b4
16,Acogedora casa,Casa de huéspedes entero,Vicuña,4,3,2, Habitación,1,privado,55.0,-30.02936,-70.68342,"https://maps.google.com/maps?ll=-30.02936,-70.68342&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Relájate con toda la familia en este tranquilo lugar para quedarse.,['Cocina'],4.67,9,Francisca,01-2022,https://www.airbnb.cl/rooms/665360413553187405?adults=1&children=0&infants=0&pets=0&check_in=2023-04-10&check_out=2023-04-15&previous_page_section_name=1000&federated_search_id=ceeec5f5-075d-4334-9124-9a8a7b9175b4
17,Cabaña 1en La Ballena-Guaquén cercana a Los Molles,Casa de huéspedes entero,Guaquen,6,5,2, Habitación,1,privado,70.0,-32.28069,-71.46492,"https://maps.google.com/maps?ll=-32.28069,-71.46492&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El lugar es muy tranquilo y hay lugares para comer, negocios, playas, y lugares turísticos todos muy cercanos y accesibles.","""Cabañas Pukará del Sol"", en La Ballena, con excelente ubicación, a minutos del mar y a minutos de otras playas como Los Molles y/o Pichicuy, contamos con estacionamiento y pequeño patio trasero . A pasos de la carretera 5 Norte y al lado de un local de comida rápida y pastelería; negocios cerca. Está totalmente equipada. Un sector tranquilo, acogedor y con agua incluida. (Por protocolos de sanidad, debe traer sábanas y fundas de almohada propias)
Puede solicitar mi ig por interno para ofertas.


Cabañas en un lugar tranquilo y muy bien ubicado",['Vista al jardín'],4.71,7,Itan,01-2020,https://www.airbnb.cl/rooms/567443703846880668?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000&federated_search_id=ceeec5f5-075d-4334-9124-9a8a7b9175b4
18,Hermosa y confortable cabaña en el valle,Casa de huéspedes entero,La Serena,5,5,2, Habitación,1,privado,70.0,-29.97387,-71.07519,"https://maps.google.com/maps?ll=-29.97387,-71.07519&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El entorno es una parcela con áreas verdes y piscina.
La cabaña  es muy linda moderna y cálida  ... ideal para quien desea descansar en un lugar único, tranquilo y seguro . Con gran capacidad de estacionamiento .
También contamos con un gran y hermoso quincho , acogedor y al mismo tiempo rústico .
Estamos en el Valle del Elqui IV región Chile  pero, cerca de la playa y lugares turísticos.


No se admiten mascotas
Vivo camino al Valle De Elqui
Cerca de la playa pubs centro , etc",['Cocina'],5.0,12,Paula,12-2017,https://www.airbnb.cl/rooms/22025769?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
19,Casa con piscina frente Bahía la Herradura 👍🏼 vista,Casa de huéspedes entero,Coquimbo,10,8,4, Habitación,3,privado,150.0,-29.97578,-71.36833,"https://maps.google.com/maps?ll=-29.97578,-71.36833&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio residencial muy seguro. Cerca de playa del club de Yates y Playa bahía la Herradura, cercano a varios minimarket y supermercado Santa Isabel, club de yates, y mirador la herradura.","Maravillosa casa con piscina (desde octubre) frente al mar, primer piso totalmente independiente, y con vista a la Herradura de Coquimbo. A distancia caminable de la playa (6 cuadras) y en barrio residencial muy seguro y tranquilo. 
Tres terrazas, dos techadas
Estacionamiento para dos vehículos, amplio jardín, y lavadero.
Piscina en patio superior con gran terraza descubierta y una vista incomparable a la bahía.


Alojamiento completamente equipado para 10 personas.",['Costa'],4.60,35,Viviana Sarella,08-2017,https://www.airbnb.cl/rooms/31208702?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
20,"Arriendo mi segundo piso, entrada independiente",Casa de huéspedes entero,Coquimbo,10,7,4, Habitación,2,privado,51.2,-29.95597,-71.27116,"https://maps.google.com/maps?ll=-29.95597,-71.27116&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Es un barrio residencial y tranquilo.,"Alojamiento ubicado en el límite de la ciudades de La Serena y Coquimbo, cercano a playas, supermercados, mall, Outlet, estaciones de combustible, centro de La Serena y  Coquimbo.
2.7 km a Playa Peñuelas,  Avenida del mar.
2,6 km a casino Enjoy Coquimbo. 
1 km a supermercado Lider y Unimarc. 
1.9 km a Vivo Outlet Peñuelas. 
4.4 km a Arauco Premiun Outlet Coquimbo.
6.8 km a mall Plaza La Serena.
7.9 km mall vivo Coquimbo.
8.2 km plaza de armas de La Serena.
8.7 km a plaza de armas de Coquimbo.


es una casa de segundo piso con entrada independiente y un estacionamiento.
esta habilitada para un máximo de 8 personas. 
cuenta con 4 dormitorios disponiblessegún númerode personas as, 2 baños, living, comedor y cocina amplia.",['Acceso la playa Público o compartido'],4.64,14,Jorge,01-2019,https://www.airbnb.cl/rooms/533118717654437416?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
21,Cabaña en el Portal del Valle de Elqui,Casa de huéspedes entero,La Serena,4,3,2, Habitación,1,privado,33.0,-29.93048,-71.17061,"https://maps.google.com/maps?ll=-29.93048,-71.17061&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedora cabaña con preciosa vista para 4 personas ubicada en el sector de Quebrada de Monardez, a 1 km de la ruta 41. 2 dorm, 1 cama  de 2p. 2 camas de 1 p-. 2 futones (más de 4 pax se cobra huésped adicional)A  8 - 15 min del centro de La Serena, a 5 m del aeropuerto, y a medio camino hacia el Valle. Indispensable venir en vehículo. Avisar por favor si vienen con mascotas, maximo 2,  pero siempre se debe notificar. Hay wifi y smart TV. 
Tenemos un cactáreo con bellas suculentas a la venta!


Es muy buen lugar para desconectarse, te evitas buen parte del taco al Valle, sobre todo el q se forma cerca del Aeropuerto. Hay linda vista, puedes venir con tus mascotas pero debes indicar cuántas son. Ideal no mas de 2 x temas de espacio.",['Cocina'],4.86,14,María Graciela,09-2015,https://www.airbnb.cl/rooms/569523416681349029?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
22,acogedor con una vista única independiente para la familia,Suite de invitados entero,Coquimbo,6,4,3, Habitación,1,privado,40.5,-29.97067,-71.32753,"https://maps.google.com/maps?ll=-29.97067,-71.32753&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Crea recuerdos inolvidables en este alojamiento único y familiar.,['Vista a la bahía'],,,Alex,07-2020,https://www.airbnb.cl/rooms/51723997?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-02-28&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
23,Acogedor depto. Interior equipado pleno centro,Casa de huéspedes entero,Pisco Elqui,5,5,2, Habitación,1,privado,54.0,-30.12347,-70.49638,"https://maps.google.com/maps?ll=-30.12347,-70.49638&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Plaza de armas, pisqueras, artesanías, cabalgatas, restaurantes","Tu familia estará cerca de todo cuando te quedes en este alojamiento céntrico.
Equipado, con estacionamiento, tranquilidad

El espacio
Cómodo, céntrico, tranquilo, seguro,","['Acceso a la playa', 'Frente a la playa']",4.79,14,Carmen Gloria,05-2018,https://www.airbnb.cl/rooms/50890163?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-02-28&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
24,Relajate en esta hermosa casa de campo en Horcón,Casa de huéspedes entero,Paihuano,8,8,3, Habitación,2,privado,120.0,-30.18445,-70.48458,"https://maps.google.com/maps?ll=-30.18445,-70.48458&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa casa de campo, ideal para familias grandes. Contamos con lindos y cómodos espacios que te harán disfrutar de la paz y tranqulidad del valle del Elqui.
Nos encontramos a 15 minutos en vehículo del mágico pueblo de Pisco Elqui y a 5 minutos del pueblito de artesanos de Horcón, un lugar muy visitado por todos los turistas, que seguro te gustará visitar.


Reserva ahora y ven a conocer esta preciosa casa de campo en Horcón  equipada para 8 personas.
Únete a esta travesia que es el espectacular Valle del Elqui, donde podrás disfrutar desde nuestra terraza techada, la cual tiene vista a los espectaculares cerros que nos rodean.
La casa cuenta con comodas camas (hasta una cama King), donde podrán disfrutar de esas estrelladas noches que nos dan nuestros cielos.",['Vista a las montañas'],,,Raúl,01-2018,https://www.airbnb.cl/rooms/755115247088807951?adults=1&children=0&infants=0&pets=0&check_in=2023-02-16&check_out=2023-02-21&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
25,Casa para Huéspedes,Casa de huéspedes entero,Coquimbo,6,5,3, Habitación,2,privado,27.418,-29.98605,-71.35277,"https://maps.google.com/maps?ll=-29.98605,-71.35277&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Vecindario Residencial, Silencioso. Se puede acceder al mar caminado a unos 5 minutos. Se puede encontrar supermercado Santa Isabel, cerca. La playa mas cercana es llamada ""playa la herradura"", la que tiene numerosos restoranes muy bien evaluados, hay un pequeño bulevar donde se puede acceder a una pastelería con patio de comida y un mini Marquet. También pueden visitar un pequeño muelle con sus veleros y todo a unos pasos de la residencia.","Relájate con   la familia en este tranquilo y seguro barrio a pocos minutos del mar.

 Un espacio muy hogareño,  tranquilo y acogedor. 

 Yo, Patricia como anfitriona los ayudaré a que se sientan como en su hogar. 

Tendrás un espacio  exclusivo, con total privacidad.

Bienvenidos!",['Acceso a la playa'],,,Juan,03-2013,https://www.airbnb.cl/rooms/807185136401739069?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
26,Casa acogedora en la comunidad ecológica el Panul,Casa de huéspedes entero,Coquimbo,7,5,3, Habitación,"1,5",privado,72.561,-29.98889,-71.35872,"https://maps.google.com/maps?ll=-29.98889,-71.35872&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Comunidad Ecologica, Ensenada Panul con Animales y plantas Endemicas, habitadas por familias y normativas Ecológicas, senderos con porton de entrada unico. Viviendas acorde con la naturaleza.","Desconecta y re conecta en este alojamiento único y relajante, en medio de la naturaleza única de la comunidad ecológica del Panul.",['Vista a la bahía'],4.86,7,Carlos Dixon,07-2021,https://www.airbnb.cl/rooms/51319329?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
27,Cabaña 3en La Ballena-Guaquén cercana a Los Molles,Casa de huéspedes entero,Guaquen,6,5,2, Habitación,1,privado,70.0,-32.28082,-71.46514,"https://maps.google.com/maps?ll=-32.28082,-71.46514&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El lugar es muy tranquilo y hay lugares para comer, negocios, playas, y lugares turísticos todos muy cercanos y accesibles.","""Cabañas Pukará del Sol"", en La Ballena, con excelente ubicación. A minutos del mar y a minutos de otras playas como Los Molles y/o Pichicuy, contamos con estacionamiento y pequeño patio trasero . A pasos de la carretera 5 Norte y al lado de un local de comida rápida y pastelería, negocios cerca. Está totalmente equipada. Un sector tranquilo, acogedor y con agua incluida. (Por protocolos de sanidad, debe traer sábanas y fundas de almohada propias)


Cabañas en un lugar tranquilo y muy bien ubicado",['Vista al jardín'],4.83,6,Itan,01-2020,https://www.airbnb.cl/rooms/569504395307468442?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-26&previous_page_section_name=1000&federated_search_id=21c0878f-94cf-49c5-a9d6-73cdaa849c79
